Statei,Action,Staten,xcmi,ycmi,xcmn,ycmn,thetai,thetan
4,1,6,2.2398398381e+02,2.2849738110e+02,2.2453553662e+02,2.2820514170e+02,1.4720727554e+00,7.3123035186e-01
6,2,7,2.2453553662e+02,2.2820514170e+02,2.2488433869e+02,2.2816283943e+02,7.3123035186e-01,4.5134832891e-01
7,2,6,2.2488433869e+02,2.2816283943e+02,2.2453596619e+02,2.2820465343e+02,4.5134832891e-01,7.3117935803e-01
6,0,2,2.2453596619e+02,2.2820465343e+02,2.2411876021e+02,2.2829194271e+02,7.3117935803e-01,1.9610209988e+00
2,1,0,2.2411876021e+02,2.2829194271e+02,2.2355094876e+02,2.2823085200e+02,1.9610209988e+00,2.6986249045e+00
0,0,4,2.2355094876e+02,2.2823085200e+02,2.2395977045e+02,2.2824707655e+02,2.6986249045e+00,1.4898631661e+00
4,0,0,2.2395977045e+02,2.2824707655e+02,2.2355166760e+02,2.2823104154e+02,1.4898631661e+00,2.6986644248e+00
0,2,1,2.2355166760e+02,2.2823104154e+02,2.2389982052e+02,2.2827549264e+02,2.6986644248e+00,2.4188093752e+00
1,2,0,2.2389982052e+02,2.2827549264e+02,2.2355107495e+02,2.2823053867e+02,2.4188093752e+00,2.6988155469e+00
0,1,2,2.2355107495e+02,2.2823053867e+02,2.2411979752e+02,2.2829070909e+02,2.6988155469e+00,1.9611536280e+00
2,0,6,2.2411979752e+02,2.2829070909e+02,2.2453680051e+02,2.2820399891e+02,1.9611536280e+00,7.3141579716e-01
6,0,2,2.2453680051e+02,2.2820399891e+02,2.2411957391e+02,2.2829118955e+02,7.3141579716e-01,1.9612574380e+00
2,1,0,2.2411957391e+02,2.2829118955e+02,2.2355177691e+02,2.2822996459e+02,1.9612574380e+00,2.6988613436e+00
0,0,4,2.2355177691e+02,2.2822996459e+02,2.2396059475e+02,2.2824628580e+02,2.6988613436e+00,1.4900996052e+00
4,1,6,2.2396059475e+02,2.2824628580e+02,2.2451732581e+02,2.2796403611e+02,1.4900996052e+00,7.4925720170e-01
6,1,4,2.2451732581e+02,2.2796403611e+02,2.2396004349e+02,2.2824604616e+02,7.4925720170e-01,1.4900438342e+00
4,1,6,2.2396004349e+02,2.2824604616e+02,2.2451675881e+02,2.2796376543e+02,1.4900438342e+00,7.4920143075e-01
6,2,7,2.2451675881e+02,2.2796376543e+02,2.2486626473e+02,2.2792773799e+02,7.4920143075e-01,4.6931940780e-01
7,0,3,2.2486626473e+02,2.2792773799e+02,2.2445752392e+02,2.2793334848e+02,4.6931940780e-01,1.6781477498e+00
3,2,2,2.2445752392e+02,2.2793334848e+02,2.2412024461e+02,2.2786842684e+02,1.6781477498e+00,1.9455461835e+00
2,2,3,2.2412024461e+02,2.2786842684e+02,2.2445742644e+02,2.2793289562e+02,1.9455461835e+00,1.6781419784e+00
3,1,1,2.2445742644e+02,2.2793289562e+02,2.2390851122e+02,2.2763606388e+02,1.6781419784e+00,2.4188617067e+00
1,1,3,2.2390851122e+02,2.2763606388e+02,2.2445761719e+02,2.2793265829e+02,2.4188617067e+00,1.6782284839e+00
3,0,7,2.2445761719e+02,2.2793265829e+02,2.2486607284e+02,2.2792718464e+02,1.6782284839e+00,4.6948816307e-01
7,1,5,2.2486607284e+02,2.2792718464e+02,2.2429627435e+02,2.2797253664e+02,4.6948816307e-01,1.2070677913e+00
5,0,1,2.2429627435e+02,2.2797253664e+02,2.2388215643e+02,2.2787463659e+02,1.2070677913e+00,2.4368513291e+00
1,0,5,2.2388215643e+02,2.2787463659e+02,2.2429697721e+02,2.2797287283e+02,2.4368513291e+00,1.2069649698e+00
5,0,1,2.2429697721e+02,2.2797287283e+02,2.2388284923e+02,2.2787501536e+02,1.2069649698e+00,2.4367485076e+00
1,0,5,2.2388284923e+02,2.2787501536e+02,2.2429768011e+02,2.2797320895e+02,2.4367485076e+00,1.2068621483e+00
5,0,1,2.2429768011e+02,2.2797320895e+02,2.2388354206e+02,2.2787539406e+02,1.2068621483e+00,2.4366456861e+00
1,1,3,2.2388354206e+02,2.2787539406e+02,2.2442728686e+02,2.2818170634e+02,2.4366456861e+00,1.6960124632e+00
3,2,2,2.2442728686e+02,2.2818170634e+02,2.2409122110e+02,2.2811076999e+02,1.6960124632e+00,1.9634108970e+00
2,0,6,2.2409122110e+02,2.2811076999e+02,2.2450841876e+02,2.2802500131e+02,1.9634108970e+00,7.3367306618e-01
6,2,7,2.2450841876e+02,2.2802500131e+02,2.2485732313e+02,2.2798355119e+02,7.3367306618e-01,4.5379104323e-01
7,0,3,2.2485732313e+02,2.2798355119e+02,2.2444871871e+02,2.2799550782e+02,4.5379104323e-01,1.6626193852e+00
3,2,2,2.2444871871e+02,2.2799550782e+02,2.2411047198e+02,2.2793583120e+02,1.6626193852e+00,1.9300178190e+00
2,2,3,2.2411047198e+02,2.2793583120e+02,2.2444861421e+02,2.2799505652e+02,1.9300178190e+00,1.6626136139e+00
3,0,7,2.2444861421e+02,2.2799505652e+02,2.2485693460e+02,2.2798320582e+02,1.6626136139e+00,4.5387329307e-01
7,1,5,2.2485693460e+02,2.2798320582e+02,2.2428791371e+02,2.2803744926e+02,4.5387329307e-01,1.1914529213e+00
5,1,7,2.2428791371e+02,2.2803744926e+02,2.2485624632e+02,2.2798274338e+02,1.1914529213e+00,4.5372023927e-01
7,1,5,2.2485624632e+02,2.2798274338e+02,2.2428723374e+02,2.2803707390e+02,4.5372023927e-01,1.1912998675e+00
5,1,7,2.2428723374e+02,2.2803707390e+02,2.2485555797e+02,2.2798228103e+02,1.1912998675e+00,4.5356718547e-01
7,2,6,2.2485555797e+02,2.2798228103e+02,2.2450709354e+02,2.2802332195e+02,4.5356718547e-01,7.3339821459e-01
6,0,2,2.2450709354e+02,2.2802332195e+02,2.2408969491e+02,2.2810968529e+02,7.3339821459e-01,1.9632398554e+00
2,0,6,2.2408969491e+02,2.2810968529e+02,2.2450687789e+02,2.2802384527e+02,1.9632398554e+00,7.3350202459e-01
6,1,4,2.2450687789e+02,2.2802384527e+02,2.2395410767e+02,2.2831460004e+02,7.3350202459e-01,1.4742886571e+00
4,0,0,2.2395410767e+02,2.2831460004e+02,2.2354580459e+02,2.2830492272e+02,1.4742886571e+00,2.6830899158e+00
0,0,4,2.2354580459e+02,2.2830492272e+02,2.2395482899e+02,2.2831479452e+02,2.6830899158e+00,1.4743281774e+00
4,0,0,2.2395482899e+02,2.2831479452e+02,2.2354652629e+02,2.2830510106e+02,1.4743281774e+00,2.6831294361e+00
0,2,1,2.2354652629e+02,2.2830510106e+02,2.2389532772e+02,2.2834413846e+02,2.6831294361e+00,2.4032743866e+00
1,0,5,2.2389532772e+02,2.2834413846e+02,2.2431321254e+02,2.2842839354e+02,2.4032743866e+00,1.1733880273e+00
5,0,1,2.2431321254e+02,2.2842839354e+02,2.2389603284e+02,2.2834449376e+02,1.1733880273e+00,2.4031715651e+00
1,1,3,2.2389603284e+02,2.2834449376e+02,2.2444972464e+02,2.2863243647e+02,2.4031715651e+00,1.6625383422e+00
3,2,2,2.2444972464e+02,2.2863243647e+02,2.2411147307e+02,2.2857278725e+02,1.6625383422e+00,1.9299367760e+00
2,2,3,2.2411147307e+02,2.2857278725e+02,2.2444962011e+02,2.2863198518e+02,1.9299367760e+00,1.6625325709e+00
3,0,7,2.2444962011e+02,2.2863198518e+02,2.2485793953e+02,2.2862010138e+02,1.6625325709e+00,4.5379225008e-01
7,0,3,2.2485793953e+02,2.2862010138e+02,2.2444933510e+02,2.2863205753e+02,4.5379225008e-01,1.6626205921e+00
3,2,2,2.2444933510e+02,2.2863205753e+02,2.2411108844e+02,2.2857238049e+02,1.6626205921e+00,1.9300190258e+00
2,0,6,2.2411108844e+02,2.2857238049e+02,2.2452519008e+02,2.2847273121e+02,1.9300190258e+00,7.0028119503e-01
6,0,2,2.2452519008e+02,2.2847273121e+02,2.2411087989e+02,2.2857286767e+02,7.0028119503e-01,1.9301228358e+00
2,1,0,2.2411087989e+02,2.2857286767e+02,2.2354145217e+02,2.2852934766e+02,1.9301228358e+00,2.6677267415e+00
0,2,1,2.2354145217e+02,2.2852934766e+02,2.2389081348e+02,2.2856300816e+02,2.6677267415e+00,2.3878716919e+00
1,1,3,2.2389081348e+02,2.2856300816e+02,2.2444884579e+02,2.2884244608e+02,2.3878716919e+00,1.6472384691e+00
3,1,1,2.2444884579e+02,2.2884244608e+02,2.2389102098e+02,2.2856271678e+02,1.6472384691e+00,2.3879581973e+00
1,1,3,2.2389102098e+02,2.2856271678e+02,2.2444902912e+02,2.2884220297e+02,2.3879581973e+00,1.6473249745e+00
3,2,2,2.2444902912e+02,2.2884220297e+02,2.2410990926e+02,2.2878770641e+02,1.6473249745e+00,1.9147234082e+00
2,0,6,2.2410990926e+02,2.2878770641e+02,2.2452243832e+02,2.2868173509e+02,1.9147234082e+00,6.8498557745e-01
6,1,4,2.2452243832e+02,2.2868173509e+02,2.2398441939e+02,2.2899895567e+02,6.8498557745e-01,1.4257722100e+00
4,0,0,2.2398441939e+02,2.2899895567e+02,2.2357612744e+02,2.2900909137e+02,1.4257722100e+00,2.6345734687e+00
0,1,2,2.2357612744e+02,2.2900909137e+02,2.2414753966e+02,2.2903262688e+02,2.6345734687e+00,1.8969115497e+00
2,0,6,2.2414753966e+02,2.2903262688e+02,2.2455811584e+02,2.2891932485e+02,1.8969115497e+00,6.6717371892e-01
6,1,4,2.2455811584e+02,2.2891932485e+02,2.2402583224e+02,2.2924607772e+02,6.6717371892e-01,1.4079603515e+00
4,0,0,2.2402583224e+02,2.2924607772e+02,2.2361778558e+02,2.2926348387e+02,1.4079603515e+00,2.6167616102e+00
0,0,4,2.2361778558e+02,2.2926348387e+02,2.2402656486e+02,2.2924622396e+02,2.6167616102e+00,1.4079998718e+00
4,1,6,2.2402656486e+02,2.2924622396e+02,2.2455827409e+02,2.2891926883e+02,1.4079998718e+00,6.6715746827e-01
6,0,2,2.2455827409e+02,2.2891926883e+02,2.2414750745e+02,2.2903307135e+02,6.6715746827e-01,1.8969991091e+00
2,1,0,2.2414750745e+02,2.2903307135e+02,2.2357695080e+02,2.2900843333e+02,1.8969991091e+00,2.6346030147e+00
0,1,2,2.2357695080e+02,2.2900843333e+02,2.2414836233e+02,2.2903198573e+02,2.6346030147e+00,1.8969410957e+00
2,2,3,2.2414836233e+02,2.2903198573e+02,2.2448827823e+02,2.2907999606e+02,1.8969410957e+00,1.6295368906e+00
3,1,1,2.2448827823e+02,2.2907999606e+02,2.2392558942e+02,2.2881018446e+02,1.6295368906e+00,2.3702566189e+00
1,0,5,2.2392558942e+02,2.2881018446e+02,2.2434602789e+02,2.2888059849e+02,2.3702566189e+00,1.1403702596e+00
5,0,1,2.2434602789e+02,2.2888059849e+02,2.2392630589e+02,2.2881051629e+02,1.1403702596e+00,2.3701537974e+00
1,2,0,2.2392630589e+02,2.2881051629e+02,2.2357578664e+02,2.2878257725e+02,2.3701537974e+00,2.6501599691e+00
0,2,1,2.2357578664e+02,2.2878257725e+02,2.2392568532e+02,2.2881009572e+02,2.6501599691e+00,2.3703049196e+00
1,1,3,2.2392568532e+02,2.2881009572e+02,2.2448854010e+02,2.2907968820e+02,2.3703049196e+00,1.6296716967e+00
3,0,7,2.2448854010e+02,2.2907968820e+02,2.2489624865e+02,2.2905439550e+02,1.6296716967e+00,4.2093137592e-01
7,2,6,2.2489624865e+02,2.2905439550e+02,2.2454930895e+02,2.2910678496e+02,4.2093137592e-01,7.0076240504e-01
6,0,2,2.2454930895e+02,2.2910678496e+02,2.2413495062e+02,2.2920672204e+02,7.0076240504e-01,1.9306040458e+00
2,2,3,2.2413495062e+02,2.2920672204e+02,2.2447305808e+02,2.2926614559e+02,1.9306040458e+00,1.6631998407e+00
3,0,7,2.2447305808e+02,2.2926614559e+02,2.2488138534e+02,2.2925453426e+02,1.6631998407e+00,4.5445951993e-01
7,0,3,2.2488138534e+02,2.2925453426e+02,2.2447277303e+02,2.2926621775e+02,4.5445951993e-01,1.6632878619e+00
3,2,2,2.2447277303e+02,2.2926621775e+02,2.2413456626e+02,2.2920631503e+02,1.6632878619e+00,1.9306862957e+00
2,0,6,2.2413456626e+02,2.2920631503e+02,2.2454873430e+02,2.2910694208e+02,1.9306862957e+00,7.0094846488e-01
6,1,4,2.2454873430e+02,2.2910694208e+02,2.2400572037e+02,2.2941553427e+02,7.0094846488e-01,1.4417350974e+00
4,1,6,2.2400572037e+02,2.2941553427e+02,2.2454815488e+02,2.2910669910e+02,1.4417350974e+00,7.0089269393e-01
6,0,2,2.2454815488e+02,2.2910669910e+02,2.2413378354e+02,2.2920658219e+02,7.0089269393e-01,1.9307343347e+00
2,1,0,2.2413378354e+02,2.2920658219e+02,2.2356438253e+02,2.2916271399e+02,1.9307343347e+00,2.6683382404e+00
0,0,4,2.2356438253e+02,2.2916271399e+02,2.2397350805e+02,2.2916655114e+02,2.6683382404e+00,1.4595765020e+00
4,1,6,2.2397350805e+02,2.2916655114e+02,2.2452136599e+02,2.2886744240e+02,1.4595765020e+00,7.1873409847e-01
