Statei,Action,Staten,xcmi,ycmi,xcmn,ycmn,thetai,thetan
1,0,5,2.2270608541e+02,2.2301173595e+02,2.2311198891e+02,2.2288147088e+02,1.8937761114e+00,6.6388975212e-01
5,2,4,2.2311198891e+02,2.2288147088e+02,2.2285415419e+02,2.2310810718e+02,6.6388975212e-01,9.3136571331e-01
4,0,0,2.2285415419e+02,2.2310810718e+02,2.2249956449e+02,2.2331076747e+02,9.3136571331e-01,2.1401669720e+00
0,1,2,2.2249956449e+02,2.2331076747e+02,2.2301371819e+02,2.2306034420e+02,2.1401669720e+00,1.4025050530e+00
2,1,0,2.2301371819e+02,2.2306034420e+02,2.2249981626e+02,2.2330943601e+02,1.4025050530e+00,2.1401089587e+00
0,0,4,2.2249981626e+02,2.2330943601e+02,2.2285511227e+02,2.2310654896e+02,2.1401089587e+00,9.3134722027e-01
4,1,6,2.2285511227e+02,2.2310654896e+02,2.2317754542e+02,2.2257208546e+02,9.3134722027e-01,1.9050481677e-01
6,2,7,2.2317754542e+02,2.2257208546e+02,2.2345481036e+02,2.2235626951e+02,1.9050481677e-01,-8.9377206180e-02
7,0,3,2.2345481036e+02,2.2235626951e+02,2.2311119394e+02,2.2257769283e+02,-8.9377206180e-02,1.1194511358e+00
3,1,1,2.2311119394e+02,2.2257769283e+02,2.2248839785e+02,2.2261696151e+02,1.1194511358e+00,1.8601708641e+00
1,0,5,2.2248839785e+02,2.2261696151e+02,2.2288969541e+02,2.2247313207e+02,1.8601708641e+00,6.3028450479e-01
5,2,4,2.2288969541e+02,2.2247313207e+02,2.2263962100e+02,2.2270830338e+02,6.3028450479e-01,8.9776046598e-01
4,1,6,2.2263962100e+02,2.2270830338e+02,2.2294392479e+02,2.2216331387e+02,8.9776046598e-01,1.5691806248e-01
6,2,7,2.2294392479e+02,2.2216331387e+02,2.2321378615e+02,2.2193830895e+02,1.5691806248e-01,-1.2296396047e-01
7,0,3,2.2321378615e+02,2.2193830895e+02,2.2287779902e+02,2.2217114618e+02,-1.2296396047e-01,1.0858643815e+00
3,0,7,2.2287779902e+02,2.2217114618e+02,2.2321360718e+02,2.2193855457e+02,1.0858643815e+00,-1.2287593927e-01
7,1,5,2.2321360718e+02,2.2193855457e+02,2.2276621032e+02,2.2229431174e+02,-1.2287593927e-01,6.1470368893e-01
5,2,4,2.2276621032e+02,2.2229431174e+02,2.2251983027e+02,2.2253335071e+02,6.1470368893e-01,8.8217965012e-01
4,0,0,2.2251983027e+02,2.2253335071e+02,2.2217563345e+02,2.2275319975e+02,8.8217965012e-01,2.0909809088e+00
0,2,1,2.2217563345e+02,2.2275319975e+02,2.2248683767e+02,2.2259090899e+02,2.0909809088e+00,1.8111258593e+00
1,2,0,2.2248683767e+02,2.2259090899e+02,2.2217485977e+02,2.2275312530e+02,1.8111258593e+00,2.0911320310e+00
0,1,2,2.2217485977e+02,2.2275312530e+02,2.2267612091e+02,2.2247780163e+02,2.0911320310e+00,1.3534701120e+00
2,2,3,2.2267612091e+02,2.2247780163e+02,2.2299188800e+02,2.2234312068e+02,1.3534701120e+00,1.0860659069e+00
3,0,7,2.2299188800e+02,2.2234312068e+02,2.2332774302e+02,2.2211059675e+02,1.0860659069e+00,-1.2267441390e-01
7,0,3,2.2332774302e+02,2.2211059675e+02,2.2299168849e+02,2.2234333669e+02,-1.2267441390e-01,1.0861539281e+00
3,1,1,2.2299168849e+02,2.2234333669e+02,2.2237054491e+02,2.2240331714e+02,1.0861539281e+00,1.8268736564e+00
1,2,0,2.2237054491e+02,2.2240331714e+02,2.2205605126e+02,2.2256060057e+02,1.8268736564e+00,2.1068798281e+00
0,0,4,2.2205605126e+02,2.2256060057e+02,2.2240441061e+02,2.2234602152e+02,2.1068798281e+00,8.9811808970e-01
4,0,0,2.2240441061e+02,2.2234602152e+02,2.2205675360e+02,2.2256035690e+02,8.9811808970e-01,2.1069193484e+00
0,1,2,2.2205675360e+02,2.2256035690e+02,2.2256229872e+02,2.2229298079e+02,2.1069193484e+00,1.3692574294e+00
2,2,3,2.2256229872e+02,2.2229298079e+02,2.2288015262e+02,2.2216330153e+02,1.3692574294e+00,1.1018532243e+00
3,2,2,2.2288015262e+02,2.2216330153e+02,2.2256197095e+02,2.2229265602e+02,1.1018532243e+00,1.3692516581e+00
2,2,3,2.2256197095e+02,2.2229265602e+02,2.2287982410e+02,2.2216297493e+02,1.3692516581e+00,1.1018474529e+00
3,0,7,2.2287982410e+02,2.2216297493e+02,2.2321930674e+02,2.2193578004e+02,1.1018474529e+00,-1.0689286785e-01
7,0,3,2.2321930674e+02,2.2193578004e+02,2.2287962121e+02,2.2216318776e+02,-1.0689286785e-01,1.1019354741e+00
3,1,1,2.2287962121e+02,2.2216318776e+02,2.2225760844e+02,2.2221335854e+02,1.1019354741e+00,1.8426552024e+00
1,0,5,2.2225760844e+02,2.2221335854e+02,2.2265632530e+02,2.2206252253e+02,1.8426552024e+00,6.1276884312e-01
5,1,7,2.2265632530e+02,2.2206252253e+02,2.2310220385e+02,2.2170588966e+02,6.1276884312e-01,-1.2496383888e-01
7,1,5,2.2310220385e+02,2.2170588966e+02,2.2265555075e+02,2.2206258018e+02,-1.2496383888e-01,6.1261578932e-01
5,2,4,2.2265555075e+02,2.2206258018e+02,2.2240967033e+02,2.2230213304e+02,6.1261578932e-01,8.8009175051e-01
4,1,6,2.2240967033e+02,2.2230213304e+02,2.2270429786e+02,2.2175185222e+02,8.8009175051e-01,1.3924934701e-01
6,2,7,2.2270429786e+02,2.2175185222e+02,2.2297014176e+02,2.2152211457e+02,1.3924934701e-01,-1.4063267594e-01
7,2,6,2.2297014176e+02,2.2152211457e+02,2.2270438187e+02,2.2175120733e+02,-1.4063267594e-01,1.3919835318e-01
6,0,2,2.2270438187e+02,2.2175120733e+02,2.2240687691e+02,2.2205644665e+02,1.3919835318e-01,1.3690399940e+00
2,0,6,2.2240687691e+02,2.2205644665e+02,2.2270449616e+02,2.2175176168e+02,1.3690399940e+00,1.3930216318e-01
6,1,4,2.2270449616e+02,2.2175176168e+02,2.2240925045e+02,2.2230214630e+02,1.3930216318e-01,8.8008879573e-01
4,1,6,2.2240925045e+02,2.2230214630e+02,2.2270387635e+02,2.2175186461e+02,8.8008879573e-01,1.3924639223e-01
6,1,4,2.2270387635e+02,2.2175186461e+02,2.2240866133e+02,2.2230226570e+02,1.3924639223e-01,8.8003302478e-01
4,1,6,2.2240866133e+02,2.2230226570e+02,2.2270325654e+02,2.2175196758e+02,8.8003302478e-01,1.3919062128e-01
6,0,2,2.2270325654e+02,2.2175196758e+02,2.2240575393e+02,2.2205720919e+02,1.3919062128e-01,1.3690322621e+00
2,1,0,2.2240575393e+02,2.2205720919e+02,2.2190047611e+02,2.2232335999e+02,1.3690322621e+00,2.1066361677e+00
0,2,1,2.2190047611e+02,2.2232335999e+02,2.2221418279e+02,2.2216596090e+02,2.1066361677e+00,1.8267811182e+00
1,0,5,2.2221418279e+02,2.2216596090e+02,2.2261045513e+02,2.2200881489e+02,1.8267811182e+00,5.9689475886e-01
5,2,4,2.2261045513e+02,2.2200881489e+02,2.2236837096e+02,2.2225220348e+02,5.9689475886e-01,8.6437072005e-01
4,1,6,2.2236837096e+02,2.2225220348e+02,2.2265431146e+02,2.2169735901e+02,8.6437072005e-01,1.2352831655e-01
6,0,2,2.2265431146e+02,2.2169735901e+02,2.2236162593e+02,2.2200722257e+02,1.2352831655e-01,1.3533699573e+00
2,2,3,2.2236162593e+02,2.2200722257e+02,2.2267737953e+02,2.2187250999e+02,1.3533699573e+00,1.0859657522e+00
3,0,7,2.2267737953e+02,2.2187250999e+02,2.2301321126e+02,2.2163995242e+02,1.0859657522e+00,-1.2277456856e-01
7,2,6,2.2301321126e+02,2.2163995242e+02,2.2274340281e+02,2.2186426294e+02,-1.2277456856e-01,1.5705646056e-01
6,0,2,2.2274340281e+02,2.2186426294e+02,2.2244049457e+02,2.2216414099e+02,1.5705646056e-01,1.3868981014e+00
2,2,3,2.2244049457e+02,2.2216414099e+02,2.2276058652e+02,2.2204008877e+02,1.3868981014e+00,1.1194938962e+00
3,2,2,2.2276058652e+02,2.2204008877e+02,2.2244017258e+02,2.2216381049e+02,1.1194938962e+00,1.3868923300e+00
2,2,3,2.2244017258e+02,2.2216381049e+02,2.2276026382e+02,2.2203975643e+02,1.3868923300e+00,1.1194881249e+00
3,0,7,2.2276026382e+02,2.2203975643e+02,2.2310370130e+02,2.2181858528e+02,1.1194881249e+00,-8.9252195910e-02
7,2,6,2.2310370130e+02,2.2181858528e+02,2.2282652642e+02,2.2203372685e+02,-8.9252195910e-02,1.9057883321e-01
6,2,7,2.2282652642e+02,2.2203372685e+02,2.2310380733e+02,2.2181793142e+02,1.9057883321e-01,-8.9303189740e-02
