Statei,Action,Staten,xcmi,ycmi,xcmn,ycmn,thetai,thetan
9,0,1,2.2500000000e+02,2.2500000000e+02,2.2487018011e+02,2.2540479535e+02,0.0000000000e+00,1.1787659344e+00
1,3,0,2.2487018011e+02,2.2540479535e+02,2.2487283962e+02,2.2571459485e+02,1.1787659344e+00,1.3605631888e+00
0,1,4,2.2487283962e+02,2.2571459485e+02,2.2496108699e+02,2.2509273839e+02,1.3605631888e+00,5.3081927003e-01
4,0,12,2.2496108699e+02,2.2509273839e+02,2.2484802819e+02,2.2473523961e+02,5.3081927003e-01,-6.3483573827e-01
12,3,13,2.2484802819e+02,2.2473523961e+02,2.2475275463e+02,2.2445563343e+02,-6.3483573827e-01,-8.1744074817e-01
13,3,12,2.2475275463e+02,2.2445563343e+02,2.2484773499e+02,2.2473542107e+02,-8.1744074817e-01,-6.3481124214e-01
12,3,13,2.2484773499e+02,2.2473542107e+02,2.2475246827e+02,2.2445581256e+02,-6.3481124214e-01,-8.1741625204e-01
13,3,12,2.2475246827e+02,2.2445581256e+02,2.2484744177e+02,2.2473560251e+02,-8.1741625204e-01,-6.3478674601e-01
12,1,8,2.2484744177e+02,2.2473560251e+02,2.2514955191e+02,2.2533950496e+02,-6.3478674601e-01,1.8428483444e-01
8,3,9,2.2514955191e+02,2.2533950496e+02,2.2507976346e+02,2.2501267846e+02,1.8428483444e-01,1.6543467330e-02
9,1,13,2.2507976346e+02,2.2501267846e+02,2.2492334679e+02,2.2439222794e+02,1.6543467330e-02,-8.3553306340e-01
13,2,15,2.2492334679e+02,2.2439222794e+02,2.2487617369e+02,2.2379664635e+02,-8.3553306340e-01,-1.3333942950e+00
15,0,7,2.2487617369e+02,2.2379664635e+02,2.2494744851e+02,2.2416897799e+02,-1.3333942950e+00,-1.7488254542e-01
7,3,6,2.2494744851e+02,2.2416897799e+02,2.2487469073e+02,2.2449510793e+02,-1.7488254542e-01,-7.1409221100e-03
6,2,4,2.2487469073e+02,2.2449510793e+02,2.2500896318e+02,2.2506735438e+02,-7.1409221100e-03,4.7502999789e-01
4,0,12,2.2500896318e+02,2.2506735438e+02,2.2487614603e+02,2.2471671600e+02,4.7502999789e-01,-6.9062501041e-01
12,0,4,2.2487614603e+02,2.2471671600e+02,2.2500983807e+02,2.2506740916e+02,-6.9062501041e-01,4.7502313929e-01
4,0,12,2.2500983807e+02,2.2506740916e+02,2.2487701851e+02,2.2471677169e+02,4.7502313929e-01,-6.9063186901e-01
12,2,14,2.2487701851e+02,2.2471677169e+02,2.2452864499e+02,2.2415536703e+02,-6.9063186901e-01,-1.2047820549e+00
14,1,10,2.2452864499e+02,2.2415536703e+02,2.2480971371e+02,2.2479365171e+02,-1.2047820549e+00,-3.4690069743e-01
10,2,8,2.2480971371e+02,2.2479365171e+02,2.2501867038e+02,2.2538335564e+02,-3.4690069743e-01,1.2855221723e-01
8,3,9,2.2501867038e+02,2.2538335564e+02,2.2493078482e+02,2.2506092407e+02,1.2855221723e-01,-3.9189149880e-02
9,3,8,2.2493078482e+02,2.2506092407e+02,2.2501801675e+02,2.2538319178e+02,-3.9189149880e-02,1.2852235958e-01
8,2,10,2.2501801675e+02,2.2538319178e+02,2.2480878131e+02,2.2479280102e+02,1.2852235958e-01,-3.4689815209e-01
10,0,2,2.2480878131e+02,2.2479280102e+02,2.2474618486e+02,2.2517203558e+02,-3.4689815209e-01,8.3377425301e-01
2,1,6,2.2474618486e+02,2.2517203558e+02,2.2490194405e+02,2.2454990592e+02,8.3377425301e-01,-1.8312218720e-02
6,1,2,2.2490194405e+02,2.2454990592e+02,2.2474690067e+02,2.2517049296e+02,-1.8312218720e-02,8.3386453272e-01
2,1,6,2.2474690067e+02,2.2517049296e+02,2.2490271603e+02,2.2454837737e+02,8.3386453272e-01,-1.8221939010e-02
6,1,2,2.2490271603e+02,2.2454837737e+02,2.2474761661e+02,2.2516895041e+02,-1.8221939010e-02,8.3395481243e-01
2,0,10,2.2474761661e+02,2.2516895041e+02,2.2481077887e+02,2.2478848930e+02,8.3395481243e-01,-3.4668135467e-01
10,1,14,2.2481077887e+02,2.2478848930e+02,2.2452856436e+02,2.2415138195e+02,-3.4668135467e-01,-1.2046849199e+00
14,0,6,2.2452856436e+02,2.2415138195e+02,2.2466887141e+02,2.2455416230e+02,-1.2046849199e+00,-2.5977632740e-02
6,3,7,2.2466887141e+02,2.2455416230e+02,2.2473511820e+02,2.2422645858e+02,-2.5977632740e-02,-1.9379119206e-01
7,0,15,2.2473511820e+02,2.2422645858e+02,2.2465614949e+02,2.2385558375e+02,-1.9379119206e-01,-1.3522182899e+00
15,3,14,2.2465614949e+02,2.2385558375e+02,2.2465069162e+02,2.2416472651e+02,-1.3522182899e+00,-1.1704719581e+00
14,1,10,2.2465069162e+02,2.2416472651e+02,2.2490969961e+02,2.2481227715e+02,-1.1704719581e+00,-3.1259060062e-01
10,2,8,2.2490969961e+02,2.2481227715e+02,2.2509830447e+02,2.2540880194e+02,-3.1259060062e-01,1.6286231404e-01
8,3,9,2.2509830447e+02,2.2540880194e+02,2.2502153113e+02,2.2508354536e+02,1.6286231404e-01,-4.8790530700e-03
9,3,8,2.2502153113e+02,2.2508354536e+02,2.2509765684e+02,2.2540861575e+02,-4.8790530700e-03,1.6283245639e-01
8,0,0,2.2509765684e+02,2.2540861575e+02,2.2503045002e+02,2.2578151960e+02,1.6283245639e-01,1.3212834662e+00
0,2,2,2.2503045002e+02,2.2578151960e+02,2.2506962190e+02,2.2518578389e+02,1.3212834662e+00,8.2341831351e-01
2,3,3,2.2506962190e+02,2.2518578389e+02,2.2516601508e+02,2.2490660452e+02,8.2341831351e-01,6.4083275295e-01
3,0,11,2.2516601508e+02,2.2490660452e+02,2.2528182307e+02,2.2454985198e+02,6.4083275295e-01,-5.2480630835e-01
11,1,15,2.2528182307e+02,2.2454985198e+02,2.2519629546e+02,2.2392749021e+02,-5.2480630835e-01,-1.3545331815e+00
15,3,14,2.2519629546e+02,2.2392749021e+02,2.2519155324e+02,2.2423664478e+02,-1.3545331815e+00,-1.1727868498e+00
14,1,10,2.2519155324e+02,2.2423664478e+02,2.2545205955e+02,2.2488359411e+02,-1.1727868498e+00,-3.1490549229e-01
10,3,11,2.2545205955e+02,2.2488359411e+02,2.2549298804e+02,2.2458831968e+02,-3.1490549229e-01,-4.8351451472e-01
11,3,10,2.2549298804e+02,2.2458831968e+02,2.2545146015e+02,2.2488344761e+02,-4.8351451472e-01,-3.1497744671e-01
10,2,8,2.2545146015e+02,2.2488344761e+02,2.2564148828e+02,2.2547952052e+02,-3.1497744671e-01,1.6047546795e-01
8,3,9,2.2564148828e+02,2.2547952052e+02,2.2556393882e+02,2.2515444812e+02,1.6047546795e-01,-7.2658991600e-03
9,0,1,2.2556393882e+02,2.2515444812e+02,2.2543706353e+02,2.2556017603e+02,-7.2658991600e-03,1.1715000352e+00
1,1,5,2.2543706353e+02,2.2556017603e+02,2.2569685057e+02,2.2491342425e+02,1.1715000352e+00,3.1366684828e-01
5,1,1,2.2569685057e+02,2.2491342425e+02,2.2543613517e+02,2.2555911488e+02,3.1366684828e-01,1.1716198970e+00
1,1,5,2.2543613517e+02,2.2555911488e+02,2.2569599974e+02,2.2491239423e+02,1.1716198970e+00,3.1378671005e-01
5,3,4,2.2569599974e+02,2.2491239423e+02,2.2573729416e+02,2.2520753856e+02,3.1378671005e-01,4.8238339633e-01
4,0,12,2.2573729416e+02,2.2520753856e+02,2.2560705895e+02,2.2485593301e+02,4.8238339633e-01,-6.8327161197e-01
12,3,13,2.2560705895e+02,2.2485593301e+02,2.2549835945e+02,2.2458126761e+02,-6.8327161197e-01,-8.6587662187e-01
13,2,15,2.2549835945e+02,2.2458126761e+02,2.2543313877e+02,2.2398739137e+02,-8.6587662187e-01,-1.3637378535e+00
15,0,7,2.2543313877e+02,2.2398739137e+02,2.2551567692e+02,2.2435738921e+02,-1.3637378535e+00,-2.0522610389e-01
7,3,6,2.2551567692e+02,2.2435738921e+02,2.2545284706e+02,2.2468557641e+02,-2.0522610389e-01,-3.7484480580e-02
6,3,7,2.2545284706e+02,2.2468557641e+02,2.2551531870e+02,2.2435713211e+02,-3.7484480580e-02,-2.0529803990e-01
7,2,5,2.2551531870e+02,2.2435713211e+02,2.2535177553e+02,2.2496191127e+02,-2.0529803990e-01,2.7015501113e-01
5,3,4,2.2535177553e+02,2.2496191127e+02,2.2540590421e+02,2.2525497353e+02,2.7015501113e-01,4.3875169741e-01
4,2,6,2.2540590421e+02,2.2525497353e+02,2.2525085086e+02,2.2468749619e+02,4.3875169741e-01,-4.3379998350e-02
6,3,7,2.2525085086e+02,2.2468749619e+02,2.2531138508e+02,2.2435868930e+02,-4.3379998350e-02,-2.1119355767e-01
7,0,15,2.2531138508e+02,2.2435868930e+02,2.2522597455e+02,2.2398924481e+02,-2.1119355767e-01,-1.3696206555e+00
15,2,13,2.2522597455e+02,2.2398924481e+02,2.2529370363e+02,2.2458225981e+02,-1.3696206555e+00,-8.7170814846e-01
13,0,5,2.2529370363e+02,2.2458225981e+02,2.2537123329e+02,2.2495947651e+02,-8.7170814846e-01,3.0898783954e-01
5,0,13,2.2537123329e+02,2.2495947651e+02,2.2529411217e+02,2.2458270962e+02,3.0898783954e-01,-8.7161688106e-01
13,0,5,2.2529411217e+02,2.2458270962e+02,2.2537160741e+02,2.2495993339e+02,-8.7161688106e-01,3.0907910694e-01
5,1,1,2.2537160741e+02,2.2495993339e+02,2.2511385700e+02,2.2560681331e+02,3.0907910694e-01,1.1670321557e+00
1,1,5,2.2511385700e+02,2.2560681331e+02,2.2537075185e+02,2.2495890729e+02,1.1670321557e+00,3.0919896871e-01
5,2,7,2.2537075185e+02,2.2495890729e+02,2.2555738170e+02,2.2436184158e+02,3.0919896871e-01,-1.6623239925e-01
7,0,15,2.2555738170e+02,2.2436184158e+02,2.2548866255e+02,2.2398893157e+02,-1.6623239925e-01,-1.3246594970e+00
15,0,7,2.2548866255e+02,2.2398893157e+02,2.2555668246e+02,2.2436187157e+02,-1.3246594970e+00,-1.6614774745e-01
7,1,3,2.2555668246e+02,2.2436187157e+02,2.2524444470e+02,2.2496008510e+02,-1.6614774745e-01,6.5297021660e-01
3,3,2,2.2524444470e+02,2.2496008510e+02,2.2514419723e+02,2.2523778361e+02,6.5297021660e-01,8.3553452940e-01
2,0,10,2.2514419723e+02,2.2523778361e+02,2.2520796043e+02,2.2485742275e+02,8.3553452940e-01,-3.4510163770e-01
10,1,14,2.2520796043e+02,2.2485742275e+02,2.2492675272e+02,2.2421987038e+02,-3.4510163770e-01,-1.2031052030e+00
14,2,12,2.2492675272e+02,2.2421987038e+02,2.2527335831e+02,2.2478266768e+02,-1.2031052030e+00,-6.8902166596e-01
12,2,14,2.2527335831e+02,2.2478266768e+02,2.2492588922e+02,2.2422070279e+02,-6.8902166596e-01,-1.2031718519e+00
14,3,15,2.2492588922e+02,2.2422070279e+02,2.2492097238e+02,2.2391097814e+02,-1.2031718519e+00,-1.3849456033e+00
15,0,7,2.2492097238e+02,2.2391097814e+02,2.2501133821e+02,2.2427914246e+02,-1.3849456033e+00,-2.2643385366e-01
7,1,3,2.2501133821e+02,2.2427914246e+02,2.2473570981e+02,2.2489508144e+02,-2.2643385366e-01,5.9268411039e-01
3,1,7,2.2473570981e+02,2.2489508144e+02,2.2501192194e+02,2.2427912022e+02,5.9268411039e-01,-2.2639693848e-01
7,3,6,2.2501192194e+02,2.2427912022e+02,2.2495605363e+02,2.2460856394e+02,-2.2639693848e-01,-5.8655315170e-02
6,1,2,2.2495605363e+02,2.2460856394e+02,2.2482616601e+02,2.2523489926e+02,-5.8655315170e-02,7.9352143627e-01
2,1,6,2.2482616601e+02,2.2523489926e+02,2.2495676333e+02,2.2460700550e+02,7.9352143627e-01,-5.8565035460e-02
6,3,7,2.2495676333e+02,2.2460700550e+02,2.2501229782e+02,2.2427731734e+02,-5.8565035460e-02,-2.2637859478e-01
7,2,5,2.2501229782e+02,2.2427731734e+02,2.2486153912e+02,2.2488540945e+02,-2.2637859478e-01,2.4907445625e-01
5,3,4,2.2486153912e+02,2.2488540945e+02,2.2492183324e+02,2.2517726562e+02,2.4907445625e-01,4.1767114253e-01
4,3,5,2.2492183324e+02,2.2517726562e+02,2.2486099045e+02,2.2488535374e+02,4.1767114253e-01,2.4910021588e-01
5,2,7,2.2486099045e+02,2.2488535374e+02,2.2501142206e+02,2.2427815650e+02,2.4910021588e-01,-2.2633115208e-01
7,2,5,2.2501142206e+02,2.2427815650e+02,2.2486063451e+02,2.2488624146e+02,-2.2633115208e-01,2.4912189895e-01
5,3,4,2.2486063451e+02,2.2488624146e+02,2.2492091477e+02,2.2517810049e+02,2.4912189895e-01,4.1771858523e-01
4,0,12,2.2492091477e+02,2.2517810049e+02,2.2476823111e+02,2.2483564557e+02,4.1771858523e-01,-7.4793642307e-01
