Statei,Action,Staten,xcmi,ycmi,xcmn,ycmn,thetai,thetan
8,2,10,2.2900619283e+02,2.2574187179e+02,2.2852703699e+02,2.2510138377e+02,-1.0869515353e-01,-6.9446372361e-01
10,2,8,2.2852703699e+02,2.2510138377e+02,2.2900656865e+02,2.2574147933e+02,-6.9446372361e-01,-1.0873183486e-01
8,0,0,2.2900656865e+02,2.2574147933e+02,2.2903300944e+02,2.2621524295e+02,-1.0873183486e-01,1.3151327325e+00
0,1,4,2.2903300944e+02,2.2621524295e+02,2.2889434603e+02,2.2545686194e+02,1.3151327325e+00,2.9498731844e-01
4,0,12,2.2889434603e+02,2.2545686194e+02,2.2859515903e+02,2.2509596050e+02,2.9498731844e-01,-1.1478788039e+00
12,1,8,2.2859515903e+02,2.2509596050e+02,2.2922976836e+02,2.2565499206e+02,-1.1478788039e+00,-1.4407214456e-01
8,2,10,2.2922976836e+02,2.2565499206e+02,2.2872825852e+02,2.2503185236e+02,-1.4407214456e-01,-7.2984071464e-01
10,3,11,2.2872825852e+02,2.2503185236e+02,2.2865954435e+02,2.2465529660e+02,-7.2984071464e-01,-9.4261211775e-01
11,2,9,2.2865954435e+02,2.2465529660e+02,2.2872142216e+02,2.2539443252e+02,-9.4261211775e-01,-3.4334859530e-01
9,3,8,2.2872142216e+02,2.2539443252e+02,2.2896805437e+02,2.2576716891e+02,-3.4334859530e-01,-1.3201911365e-01
8,1,12,2.2896805437e+02,2.2576716891e+02,2.2834095846e+02,2.2520065573e+02,-1.3201911365e-01,-1.1358493736e+00
12,0,4,2.2834095846e+02,2.2520065573e+02,2.2863633958e+02,2.2556549122e+02,-1.1358493736e+00,3.0694180055e-01
4,3,5,2.2863633958e+02,2.2556549122e+02,2.2846707751e+02,2.2522193369e+02,3.0694180055e-01,9.4151762620e-02
5,3,4,2.2846707751e+02,2.2522193369e+02,2.2863562707e+02,2.2556540268e+02,9.4151762620e-02,3.0698924807e-01
4,0,12,2.2863562707e+02,2.2556540268e+02,2.2834079303e+02,2.2520093649e+02,3.0698924807e-01,-1.1358768742e+00
12,1,8,2.2834079303e+02,2.2520093649e+02,2.2896864736e+02,2.2576754415e+02,-1.1358768742e+00,-1.3207021493e-01
8,0,0,2.2896864736e+02,2.2576754415e+02,2.2900613683e+02,2.2624056172e+02,-1.3207021493e-01,1.2917943525e+00
0,0,8,2.2900613683e+02,2.2624056172e+02,2.2896849229e+02,2.2576787683e+02,1.2917943525e+00,-1.3216796203e-01
8,2,10,2.2896849229e+02,2.2576787683e+02,2.2847443578e+02,2.2513881135e+02,-1.3216796203e-01,-7.1793653211e-01
10,1,14,2.2847443578e+02,2.2513881135e+02,2.2785643248e+02,2.2448298434e+02,-7.1793653211e-01,-1.7971278505e+00
14,3,15,2.2785643248e+02,2.2448298434e+02,2.2774617670e+02,2.2410638870e+02,-1.7971278505e+00,-2.0388782993e+00
15,0,7,2.2774617670e+02,2.2410638870e+02,2.2804073875e+02,2.2447891124e+02,-2.0388782993e+00,-6.1500100514e-01
7,2,5,2.2804073875e+02,2.2447891124e+02,2.2810612452e+02,2.2527711757e+02,-6.1500100514e-01,-2.9327420820e-02
5,3,4,2.2810612452e+02,2.2527711757e+02,2.2831569435e+02,2.2559721192e+02,-2.9327420820e-02,1.8351006463e-01
4,0,12,2.2831569435e+02,2.2559721192e+02,2.2797821542e+02,2.2527183415e+02,1.8351006463e-01,-1.2593560577e+00
12,0,4,2.2797821542e+02,2.2527183415e+02,2.2831629171e+02,2.2559750173e+02,-1.2593560577e+00,1.8343511653e-01
4,1,0,2.2831629171e+02,2.2559750173e+02,2.2853857694e+02,2.2633781152e+02,1.8343511653e-01,1.2035560415e+00
0,0,8,2.2853857694e+02,2.2633781152e+02,2.2845942404e+02,2.2587028298e+02,1.2035560415e+00,-2.2040627297e-01
8,3,9,2.2845942404e+02,2.2587028298e+02,2.2818051507e+02,2.2552108692e+02,-2.2040627297e-01,-4.3167966989e-01
9,3,8,2.2818051507e+02,2.2552108692e+02,2.2845906715e+02,2.2587061318e+02,-4.3167966989e-01,-2.2035018824e-01
8,2,10,2.2845906715e+02,2.2587061318e+02,2.2791152978e+02,2.2528750252e+02,-2.2035018824e-01,-8.0611875832e-01
10,0,2,2.2791152978e+02,2.2528750252e+02,2.2800288196e+02,2.2577078276e+02,-8.0611875832e-01,6.6572924058e-01
2,3,3,2.2800288196e+02,2.2577078276e+02,2.2799561570e+02,2.2539922552e+02,6.6572924058e-01,4.2602693362e-01
3,1,7,2.2799561570e+02,2.2539922552e+02,2.2810257582e+02,2.2456028626e+02,4.2602693362e-01,-5.7778256868e-01
7,3,6,2.2810257582e+02,2.2456028626e+02,2.2815814392e+02,2.2500371284e+02,-5.7778256868e-01,-3.6659544652e-01
6,0,14,2.2815814392e+02,2.2500371284e+02,2.2779015718e+02,2.2457614065e+02,-3.6659544652e-01,-1.8344250620e+00
14,0,6,2.2779015718e+02,2.2457614065e+02,2.2815797451e+02,2.2500511241e+02,-1.8344250620e+00,-3.6660803852e-01
6,1,2,2.2815797451e+02,2.2500511241e+02,2.2820961735e+02,2.2581283344e+02,-3.6660803852e-01,7.0049188958e-01
2,0,10,2.2820961735e+02,2.2581283344e+02,2.2813505794e+02,2.2532521414e+02,7.0049188958e-01,-7.7130805762e-01
10,0,2,2.2813505794e+02,2.2532521414e+02,2.2820953485e+02,2.2581138099e+02,-7.7130805762e-01,7.0053994128e-01
2,1,6,2.2820953485e+02,2.2581138099e+02,2.2815784128e+02,2.2500198161e+02,7.0053994128e-01,-3.6651959462e-01
6,3,7,2.2815784128e+02,2.2500198161e+02,2.2810191019e+02,2.2455841941e+02,-3.6651959462e-01,-5.7789011756e-01
