Statei,Action,Staten,xcmi,ycmi,xcmn,ycmn,thetai,thetan
7,0,15,2.2500000000e+02,2.2500000000e+02,2.2497434863e+02,2.2452538313e+02,0.0000000000e+00,-1.4237168268e+00
15,3,14,2.2497434863e+02,2.2452538313e+02,2.2484759285e+02,2.2489568866e+02,-1.4237168268e+00,-1.1821730195e+00
14,1,10,2.2484759285e+02,2.2489568866e+02,2.2497211975e+02,2.2578785829e+02,-1.1821730195e+00,-1.0294606935e-01
10,0,2,2.2497211975e+02,2.2578785829e+02,2.2472929384e+02,2.2621557384e+02,-1.0294606935e-01,1.3689019296e+00
2,3,3,2.2472929384e+02,2.2621557384e+02,2.2496401534e+02,2.2592745338e+02,1.3689019296e+00,1.1291996226e+00
3,3,2,2.2496401534e+02,2.2592745338e+02,2.2472903961e+02,2.2621537966e+02,1.1291996226e+00,1.3689578419e+00
2,3,3,2.2472903961e+02,2.2621537966e+02,2.2496377723e+02,2.2592727232e+02,1.3689578419e+00,1.1292555349e+00
3,3,2,2.2496377723e+02,2.2592727232e+02,2.2472878540e+02,2.2621518546e+02,1.1292555349e+00,1.3690137543e+00
2,1,6,2.2472878540e+02,2.2621518546e+02,2.2518987474e+02,2.2554795522e+02,1.3690137543e+00,3.0195421835e-01
6,3,7,2.2518987474e+02,2.2554795522e+02,2.2542089677e+02,2.2516519610e+02,3.0195421835e-01,9.0583695410e-02
7,1,3,2.2542089677e+02,2.2516519610e+02,2.2481799403e+02,2.2575754692e+02,9.0583695410e-02,1.0943842223e+00
3,2,1,2.2481799403e+02,2.2575754692e+02,2.2419766249e+02,2.2632259038e+02,1.0943842223e+00,1.7551021390e+00
1,0,9,2.2419766249e+02,2.2632259038e+02,2.2452964310e+02,2.2586627588e+02,1.7551021390e+00,2.8717650721e-01
9,3,8,2.2452964310e+02,2.2586627588e+02,2.2450909857e+02,2.2631274848e+02,2.8717650721e-01,4.9850598886e-01
8,2,10,2.2450909857e+02,2.2631274848e+02,2.2448103669e+02,2.2551335638e+02,4.9850598886e-01,-8.7262581220e-02
10,0,2,2.2448103669e+02,2.2551335638e+02,2.2423153285e+02,2.2593721112e+02,-8.7262581220e-02,1.3845854177e+00
2,0,10,2.2423153285e+02,2.2593721112e+02,2.2448191102e+02,2.2551219059e+02,1.3845854177e+00,-8.7214529520e-02
10,0,2,2.2448191102e+02,2.2551219059e+02,2.2423238682e+02,2.2593603335e+02,-8.7214529520e-02,1.3846334694e+00
2,2,0,2.2423238682e+02,2.2593603335e+02,2.2392368177e+02,2.2660874452e+02,1.3846334694e+00,2.0164556237e+00
0,1,4,2.2392368177e+02,2.2660874452e+02,2.2430707377e+02,2.2593987991e+02,2.0164556237e+00,9.9631020957e-01
4,2,6,2.2430707377e+02,2.2593987991e+02,2.2440850358e+02,2.2520557829e+02,9.9631020957e-01,3.9707530630e-01
6,3,7,2.2440850358e+02,2.2520557829e+02,2.2467483483e+02,2.2484649141e+02,3.9707530630e-01,1.8570478336e-01
7,3,6,2.2467483483e+02,2.2484649141e+02,2.2440837375e+02,2.2520525796e+02,1.8570478336e-01,3.9689190552e-01
6,2,4,2.2440837375e+02,2.2520525796e+02,2.2430731027e+02,2.2593879606e+02,3.9689190552e-01,9.9619442746e-01
4,0,12,2.2430731027e+02,2.2593879606e+02,2.2431154438e+02,2.2547002662e+02,9.9619442746e-01,-4.4667169484e-01
12,1,8,2.2431154438e+02,2.2547002662e+02,2.2443577264e+02,2.2630657467e+02,-4.4667169484e-01,5.5713496446e-01
8,1,12,2.2443577264e+02,2.2630657467e+02,2.2431202690e+02,2.2547058815e+02,5.5713496446e-01,-4.4669529554e-01
12,1,8,2.2431202690e+02,2.2547058815e+02,2.2443627490e+02,2.2630713327e+02,-4.4669529554e-01,5.5711136376e-01
