Statei,Action,Staten,xcmi,ycmi,xcmn,ycmn,thetai,thetan
23,2,19,2.2555153323e+02,2.2437565424e+02,2.2532999301e+02,2.2491708824e+02,-4.5973539348e-01,2.7522342319e-02
19,3,17,2.2532999301e+02,2.2491708824e+02,2.2518613705e+02,2.2540440864e+02,2.7522342319e-02,3.1495819444e-01
17,2,21,2.2518613705e+02,2.2540440864e+02,2.2523171506e+02,2.2478878716e+02,3.1495819444e-01,-1.8843211238e-01
21,1,29,2.2523171506e+02,2.2478878716e+02,2.2508206425e+02,2.2425593322e+02,-1.8843211238e-01,-9.2323074676e-01
29,2,25,2.2508206425e+02,2.2425593322e+02,2.2527333327e+02,2.2483259380e+02,-9.2323074676e-01,-4.0263273333e-01
25,3,27,2.2527333327e+02,2.2483259380e+02,2.2529636906e+02,2.2439513703e+02,-4.0263273333e-01,-6.9112182417e-01
27,3,25,2.2529636906e+02,2.2439513703e+02,2.2527306339e+02,2.2483299110e+02,-6.9112182417e-01,-4.0272033294e-01
25,3,27,2.2527306339e+02,2.2483299110e+02,2.2529606085e+02,2.2439553232e+02,-4.0272033294e-01,-6.9120942378e-01
27,2,31,2.2529606085e+02,2.2439553232e+02,2.2528763044e+02,2.2379835070e+02,-6.9120942378e-01,-1.1934609279e+00
31,3,29,2.2528763044e+02,2.2379835070e+02,2.2525659180e+02,2.2428153977e+02,-1.1934609279e+00,-9.0260719352e-01
29,4,28,2.2525659180e+02,2.2428153977e+02,2.2531000618e+02,2.2448722347e+02,-9.0260719352e-01,-7.9521177199e-01
28,1,20,2.2531000618e+02,2.2448722347e+02,2.2554395543e+02,2.2500504939e+02,-7.9521177199e-01,-7.2403074121e-02
20,2,16,2.2554395543e+02,2.2500504939e+02,2.2566335360e+02,2.2561532444e+02,-7.2403074121e-02,4.1348618239e-01
16,3,18,2.2566335360e+02,2.2561532444e+02,2.2558865497e+02,2.2510258981e+02,4.1348618239e-01,1.3734106880e-01
18,1,26,2.2558865497e+02,2.2510258981e+02,2.2549378470e+02,2.2458214979e+02,1.3734106880e-01,-5.9199237624e-01
26,2,30,2.2549378470e+02,2.2458214979e+02,2.2531092302e+02,2.2395845050e+02,-5.9199237624e-01,-1.1124905205e+00
30,1,22,2.2531092302e+02,2.2395845050e+02,2.2545507972e+02,2.2452594609e+02,-1.1124905205e+00,-3.8004799060e-01
22,4,23,2.2545507972e+02,2.2452594609e+02,2.2553105606e+02,2.2430403078e+02,-3.8004799060e-01,-4.7325555135e-01
23,2,19,2.2553105606e+02,2.2430403078e+02,2.2531685614e+02,2.2484841046e+02,-4.7325555135e-01,1.4002184447e-02
19,3,17,2.2531685614e+02,2.2484841046e+02,2.2517960178e+02,2.2533763122e+02,1.4002184447e-02,3.0143803657e-01
17,0,1,2.2517960178e+02,2.2533763122e+02,2.2505571501e+02,2.2563144493e+02,3.0143803657e-01,1.2262345566e+00
1,3,3,2.2505571501e+02,2.2563144493e+02,2.2528492547e+02,2.2516597389e+02,1.2262345566e+00,9.2067363412e-01
3,2,7,2.2528492547e+02,2.2516597389e+02,2.2568207354e+02,2.2464683262e+02,9.2067363412e-01,4.1613334456e-01
7,3,5,2.2568207354e+02,2.2464683262e+02,2.2542863446e+02,2.2507949584e+02,4.1613334456e-01,7.0436395426e-01
5,0,21,2.2542863446e+02,2.2507949584e+02,2.2550989212e+02,2.2480156422e+02,7.0436395426e-01,-2.2052285615e-01
21,0,5,2.2550989212e+02,2.2480156422e+02,2.2542932837e+02,2.2507889796e+02,-2.2052285615e-01,7.0436073499e-01
5,0,21,2.2542932837e+02,2.2507889796e+02,2.2551058514e+02,2.2480096608e+02,7.0436073499e-01,-2.2052607542e-01
21,3,23,2.2551058514e+02,2.2480096608e+02,2.2564842676e+02,2.2433734065e+02,-2.2052607542e-01,-4.9613875652e-01
23,2,19,2.2564842676e+02,2.2433734065e+02,2.2544673898e+02,2.2488647897e+02,-4.9613875652e-01,-8.8810207230e-03
19,3,17,2.2544673898e+02,2.2488647897e+02,2.2532071452e+02,2.2537871218e+02,-8.8810207230e-03,2.7855483140e-01
17,0,1,2.2532071452e+02,2.2537871218e+02,2.2520358299e+02,2.2567528365e+02,2.7855483140e-01,1.2033513515e+00
1,4,0,2.2520358299e+02,2.2567528365e+02,2.2522509874e+02,2.2589814062e+02,1.2033513515e+00,1.3038545695e+00
0,0,16,2.2522509874e+02,2.2589814062e+02,2.2531288005e+02,2.2562519677e+02,1.3038545695e+00,3.8797494810e-01
16,0,0,2.2531288005e+02,2.2562519677e+02,2.2522491787e+02,2.2589761757e+02,3.8797494810e-01,1.3039131572e+00
0,2,4,2.2522491787e+02,2.2589761757e+02,2.2529774922e+02,2.2530562335e+02,1.3039131572e+00,8.0170781489e-01
4,3,6,2.2529774922e+02,2.2530562335e+02,2.2532270782e+02,2.2486769440e+02,8.0170781489e-01,5.1327574702e-01
6,2,2,2.2532270782e+02,2.2486769440e+02,2.2506827589e+02,2.2541869123e+02,5.1327574702e-01,1.0339651947e+00
2,3,0,2.2506827589e+02,2.2541869123e+02,2.2503552596e+02,2.2590276898e+02,1.0339651947e+00,1.3248349957e+00
0,0,16,2.2503552596e+02,2.2590276898e+02,2.2512901401e+02,2.2563172675e+02,1.3248349957e+00,4.0895537428e-01
16,0,0,2.2512901401e+02,2.2563172675e+02,2.2503535611e+02,2.2590224225e+02,4.0895537428e-01,1.3248935834e+00
0,0,16,2.2503535611e+02,2.2590224225e+02,2.2512886003e+02,2.2563120550e+02,1.3248935834e+00,4.0901396197e-01
16,3,18,2.2512886003e+02,2.2563120550e+02,2.2505186910e+02,2.2511881007e+02,4.0901396197e-01,1.3286884838e-01
18,0,2,2.2505186910e+02,2.2511881007e+02,2.2492926894e+02,2.2540277860e+02,1.3286884838e-01,1.0598577984e+00
2,2,6,2.2492926894e+02,2.2540277860e+02,2.2519710477e+02,2.2485718004e+02,1.0598577984e+00,5.3923127136e-01
6,2,2,2.2519710477e+02,2.2485718004e+02,2.2492845873e+02,2.2540138810e+02,5.3923127136e-01,1.0599207190e+00
2,0,18,2.2492845873e+02,2.2540138810e+02,2.2505110668e+02,2.2511627589e+02,1.0599207190e+00,1.3298765108e-01
18,4,19,2.2505110668e+02,2.2511627589e+02,2.2510949287e+02,2.2490419597e+02,1.3298765108e-01,3.3435215840e-02
19,3,17,2.2510949287e+02,2.2490419597e+02,2.2496275798e+02,2.2539065725e+02,3.3435215840e-02,3.2087106796e-01
17,4,16,2.2496275798e+02,2.2539065725e+02,2.2500967872e+02,2.2563209694e+02,3.2087106796e-01,4.1474570842e-01
16,0,0,2.2500967872e+02,2.2563209694e+02,2.2491445603e+02,2.2590206559e+02,4.1474570842e-01,1.3306839175e+00
0,4,1,2.2491445603e+02,2.2590206559e+02,2.2489885511e+02,2.2567902918e+02,1.3306839175e+00,1.2302111133e+00
1,3,3,2.2489885511e+02,2.2567902918e+02,2.2512991472e+02,2.2521447329e+02,1.2302111133e+00,9.2465019077e-01
3,3,1,2.2512991472e+02,2.2521447329e+02,2.2489821482e+02,2.2567917426e+02,9.2465019077e-01,1.2303097700e+00
1,4,0,2.2489821482e+02,2.2567917426e+02,2.2491371561e+02,2.2590253021e+02,1.2303097700e+00,1.3308129881e+00
0,1,8,2.2491371561e+02,2.2590253021e+02,2.2503013487e+02,2.2538542815e+02,1.3308129881e+00,6.1509582808e-01
8,3,10,2.2503013487e+02,2.2538542815e+02,2.2494782387e+02,2.2490792598e+02,6.1509582808e-01,3.3954768599e-01
10,0,26,2.2494782387e+02,2.2490792598e+02,2.2490077671e+02,2.2462274622e+02,3.3954768599e-01,-5.8530653122e-01
26,0,10,2.2490077671e+02,2.2462274622e+02,2.2494855576e+02,2.2490866391e+02,-5.8530653122e-01,3.3952632997e-01
10,0,26,2.2494855576e+02,2.2490866391e+02,2.2490150252e+02,2.2462348515e+02,3.3952632997e-01,-5.8532788724e-01
26,1,18,2.2490150252e+02,2.2462348515e+02,2.2499385130e+02,2.2514571631e+02,-5.8532788724e-01,1.4396204383e-01
18,0,2,2.2499385130e+02,2.2514571631e+02,2.2486810863e+02,2.2542830737e+02,1.4396204383e-01,1.0709509939e+00
2,4,3,2.2486810863e+02,2.2542830737e+02,2.2495523508e+02,2.2523436317e+02,1.0709509939e+00,9.6353087901e-01
3,1,11,2.2495523508e+02,2.2523436317e+02,2.2527255830e+02,2.2476340597e+02,9.6353087901e-01,2.4068784851e-01
11,3,9,2.2527255830e+02,2.2476340597e+02,2.2511775413e+02,2.2521350110e+02,2.4068784851e-01,5.2193794535e-01
9,1,1,2.2511775413e+02,2.2521350110e+02,2.2489399435e+02,2.2575334067e+02,5.2193794535e-01,1.2545218456e+00
1,0,17,2.2489399435e+02,2.2575334067e+02,2.2502587080e+02,2.2546236020e+02,1.2545218456e+00,3.2980176200e-01
17,0,1,2.2502587080e+02,2.2546236020e+02,2.2489370132e+02,2.2575254231e+02,3.2980176200e-01,1.2545982821e+00
1,4,0,2.2489370132e+02,2.2575254231e+02,2.2490377309e+02,2.2597620884e+02,1.2545982821e+00,1.3551015001e+00
0,3,2,2.2490377309e+02,2.2597620884e+02,2.2495112696e+02,2.2549429691e+02,1.3551015001e+00,1.0642580041e+00
2,3,0,2.2495112696e+02,2.2549429691e+02,2.2490373023e+02,2.2597716063e+02,1.0642580041e+00,1.3551278051e+00
