Statei,Action,Staten,xcmi,ycmi,xcmn,ycmn,thetai,thetan
18,1,26,2.2474816025e+02,2.2527751359e+02,2.2460086647e+02,2.2476941643e+02,3.5491207803e-02,-6.9384223724e-01
26,2,30,2.2460086647e+02,2.2476941643e+02,2.2435553850e+02,2.2416754154e+02,-6.9384223724e-01,-1.2143403815e+00
30,0,14,2.2435553850e+02,2.2416754154e+02,2.2447586127e+02,2.2446370911e+02,-1.2143403815e+00,-2.8965027486e-01
14,2,10,2.2447586127e+02,2.2446370911e+02,2.2450597999e+02,2.2508038707e+02,-2.8965027486e-01,2.1368878150e-01
10,0,26,2.2450597999e+02,2.2508038707e+02,2.2442350724e+02,2.2480336869e+02,2.1368878150e-01,-7.1116543571e-01
26,0,10,2.2442350724e+02,2.2480336869e+02,2.2450679873e+02,2.2508102729e+02,-7.1116543571e-01,2.1366742548e-01
10,4,11,2.2450679873e+02,2.2508102729e+02,2.2454953279e+02,2.2486574922e+02,2.1366742548e-01,1.1766175481e-01
11,2,15,2.2454953279e+02,2.2486574922e+02,2.2469622175e+02,2.2426141488e+02,1.1766175481e-01,-3.6826288206e-01
15,3,13,2.2469622175e+02,2.2426141488e+02,2.2459840936e+02,2.2477011821e+02,-3.6826288206e-01,-9.2132121228e-02
13,1,5,2.2459840936e+02,2.2477011821e+02,2.2448000194e+02,2.2528584822e+02,-9.2132121228e-02,6.3721334477e-01
5,3,7,2.2448000194e+02,2.2528584822e+02,2.2470410167e+02,2.2483680148e+02,6.3721334477e-01,3.4895273967e-01
7,2,3,2.2470410167e+02,2.2483680148e+02,2.2434286028e+02,2.2538019381e+02,3.4895273967e-01,8.5351377326e-01
3,2,7,2.2434286028e+02,2.2538019381e+02,2.2470427378e+02,2.2483557052e+02,8.5351377326e-01,3.4897348370e-01
7,3,5,2.2470427378e+02,2.2483557052e+02,2.2448044180e+02,2.2528426649e+02,3.4897348370e-01,6.3720409340e-01
5,4,4,2.2448044180e+02,2.2528426649e+02,2.2449640146e+02,2.2549154185e+02,6.3720409340e-01,7.3518382523e-01
4,2,0,2.2449640146e+02,2.2549154185e+02,2.2446204322e+02,2.2608781156e+02,7.3518382523e-01,1.2374604867e+00
0,4,1,2.2446204322e+02,2.2608781156e+02,2.2442574793e+02,2.2586719588e+02,1.2374604867e+00,1.1369876825e+00
1,1,9,2.2442574793e+02,2.2586719588e+02,2.2458344106e+02,2.2530380652e+02,1.1369876825e+00,4.0456176298e-01
9,2,13,2.2458344106e+02,2.2530380652e+02,2.2454868115e+02,2.2471903134e+02,4.0456176298e-01,-9.9030464143e-02
13,3,15,2.2454868115e+02,2.2471903134e+02,2.2464254473e+02,2.2420996424e+02,-9.9030464143e-02,-3.7524264941e-01
15,4,14,2.2464254473e+02,2.2420996424e+02,2.2458581970e+02,2.2444934049e+02,-3.7524264941e-01,-2.8139598395e-01
14,1,6,2.2458581970e+02,2.2444934049e+02,2.2448602009e+02,2.2499585129e+02,-2.8139598395e-01,4.4005422730e-01
6,0,22,2.2448602009e+02,2.2499585129e+02,2.2453243115e+02,2.2471285890e+02,4.4005422730e-01,-4.8040224095e-01
22,1,30,2.2453243115e+02,2.2471285890e+02,2.2433153971e+02,2.2416425469e+02,-4.8040224095e-01,-1.2129949426e+00
30,4,31,2.2433153971e+02,2.2416425469e+02,2.2435080827e+02,2.2394105120e+02,-1.2129949426e+00,-1.3135083929e+00
31,2,27,2.2435080827e+02,2.2394105120e+02,2.2442924736e+02,2.2453230773e+02,-1.3135083929e+00,-8.1129054980e-01
27,2,31,2.2442924736e+02,2.2453230773e+02,2.2434933962e+02,2.2394043636e+02,-8.1129054980e-01,-1.3135420540e+00
31,0,15,2.2434933962e+02,2.2394043636e+02,2.2443977209e+02,2.2421274646e+02,-1.3135420540e+00,-3.9768938260e-01
15,4,14,2.2443977209e+02,2.2421274646e+02,2.2438843412e+02,2.2445333558e+02,-3.9768938260e-01,-3.0384271714e-01
14,2,10,2.2438843412e+02,2.2445333558e+02,2.2442730168e+02,2.2506952399e+02,-3.0384271714e-01,1.9949633922e-01
10,2,14,2.2442730168e+02,2.2506952399e+02,2.2438893749e+02,2.2445390948e+02,1.9949633922e-01,-3.0378488436e-01
14,4,15,2.2438893749e+02,2.2445390948e+02,2.2443983981e+02,2.2421324760e+02,-3.0378488436e-01,-3.9764929641e-01
15,1,7,2.2443983981e+02,2.2421324760e+02,2.2428095577e+02,2.2473616532e+02,-3.9764929641e-01,3.0498476306e-01
7,3,5,2.2428095577e+02,2.2473616532e+02,2.2407707151e+02,2.2519427016e+02,3.0498476306e-01,5.9321537276e-01
5,1,13,2.2407707151e+02,2.2519427016e+02,2.2417338612e+02,2.2467319607e+02,5.9321537276e-01,-1.3609597927e-01
13,4,12,2.2417338612e+02,2.2467319607e+02,2.2423245313e+02,2.2488493277e+02,-1.3609597927e-01,-3.6587676370e-02
12,1,4,2.2423245313e+02,2.2488493277e+02,2.2423975701e+02,2.2537268356e+02,-3.6587676370e-02,6.8567762817e-01
4,2,0,2.2423975701e+02,2.2537268356e+02,2.2423494786e+02,2.2596992299e+02,6.8567762817e-01,1.1879542896e+00
0,4,1,2.2423494786e+02,2.2596992299e+02,2.2418777965e+02,2.2575137371e+02,1.1879542896e+00,1.0874814854e+00
1,2,5,2.2418777965e+02,2.2575137371e+02,2.2435379381e+02,2.2512284897e+02,1.0874814854e+00,5.6714377034e-01
5,2,1,2.2435379381e+02,2.2512284897e+02,2.2418636991e+02,2.2575078306e+02,5.6714377034e-01,1.0876328909e+00
1,2,5,2.2418636991e+02,2.2575078306e+02,2.2435247923e+02,2.2512228345e+02,1.0876328909e+00,5.6729517581e-01
5,1,13,2.2435247923e+02,2.2512228345e+02,2.2443525666e+02,2.2459888819e+02,5.6729517581e-01,-1.6201617622e-01
13,3,15,2.2443525666e+02,2.2459888819e+02,2.2449689135e+02,2.2408492238e+02,-1.6201617622e-01,-4.3822836149e-01
15,0,31,2.2449689135e+02,2.2408492238e+02,2.2439501654e+02,2.2381704529e+02,-4.3822836149e-01,-1.3541282720e+00
31,3,29,2.2439501654e+02,2.2381704529e+02,2.2444167680e+02,2.2429897672e+02,-1.3541282720e+00,-1.0632745376e+00
29,0,13,2.2444167680e+02,2.2429897672e+02,2.2456533950e+02,2.2458352590e+02,-1.0632745376e+00,-1.3632176650e-01
13,4,12,2.2456533950e+02,2.2458352590e+02,2.2462445431e+02,2.2479524926e+02,-1.3632176650e-01,-3.6813463604e-02
