Statei,Action,Staten,xcmi,ycmi,xcmn,ycmn,thetai,thetan
2,0,6,2.2673732271e+02,2.2479319353e+02,2.2667462326e+02,2.2442568375e+02,3.6919719841e-01,-7.2655358889e-01
6,2,7,2.2667462326e+02,2.2442568375e+02,2.2664551909e+02,2.2412054541e+02,-7.2655358889e-01,-9.7131809857e-01
7,0,3,2.2664551909e+02,2.2412054541e+02,2.2664278057e+02,2.2448215074e+02,-9.7131809857e-01,1.0985866653e-01
3,1,1,2.2664278057e+02,2.2448215074e+02,2.2639224873e+02,2.2496647465e+02,1.0985866653e-01,7.6862954723e-01
1,1,3,2.2639224873e+02,2.2496647465e+02,2.2664253123e+02,2.2448198266e+02,7.6862954723e-01,1.0987109073e-01
3,0,7,2.2664253123e+02,2.2448198266e+02,2.2664565334e+02,2.2412117605e+02,1.0987109073e-01,-9.7139323477e-01
7,1,5,2.2664565334e+02,2.2412117605e+02,2.2667708859e+02,2.2462612040e+02,-9.7139323477e-01,-3.1472779717e-01
5,2,4,2.2667708859e+02,2.2462612040e+02,2.2672462755e+02,2.2492221198e+02,-3.1472779717e-01,-7.8640838550e-02
4,0,0,2.2672462755e+02,2.2492221198e+02,2.2671626626e+02,2.2528286213e+02,-7.8640838550e-02,1.0026069170e+00
0,1,2,2.2671626626e+02,2.2528286213e+02,2.2676374475e+02,2.2477888977e+02,1.0026069170e+00,3.4588513703e-01
2,0,6,2.2676374475e+02,2.2477888977e+02,2.2669249570e+02,2.2441294137e+02,3.4588513703e-01,-7.4986565027e-01
6,2,7,2.2669249570e+02,2.2441294137e+02,2.2665628668e+02,2.2410856436e+02,-7.4986565027e-01,-9.9463015995e-01
7,1,5,2.2665628668e+02,2.2410856436e+02,2.2669944575e+02,2.2461264199e+02,-9.9463015995e-01,-3.3796472235e-01
5,2,4,2.2669944575e+02,2.2461264199e+02,2.2675385150e+02,2.2490754908e+02,-3.3796472235e-01,-1.0187776373e-01
4,0,0,2.2675385150e+02,2.2490754908e+02,2.2675387212e+02,2.2526829615e+02,-1.0187776373e-01,9.7936999187e-01
0,0,4,2.2675387212e+02,2.2526829615e+02,2.2675427700e+02,2.2490670923e+02,9.7936999187e-01,-1.0180259693e-01
4,1,6,2.2675427700e+02,2.2490670923e+02,2.2650796863e+02,2.2442009136e+02,-1.0180259693e-01,-7.6064348288e-01
6,2,7,2.2650796863e+02,2.2442009136e+02,2.2646848126e+02,2.2411612227e+02,-7.6064348288e-01,-1.0054079926e+00
7,0,3,2.2646848126e+02,2.2411612227e+02,2.2647806903e+02,2.2447761084e+02,-1.0054079926e+00,7.5768772540e-02
3,2,2,2.2647806903e+02,2.2447761084e+02,2.2643103589e+02,2.2477378250e+02,7.5768772540e-02,3.1180833577e-01
2,2,3,2.2643103589e+02,2.2477378250e+02,2.2647769319e+02,2.2447730908e+02,3.1180833577e-01,7.5634877750e-02
3,1,1,2.2647769319e+02,2.2447730908e+02,2.2624388021e+02,2.2496992187e+02,7.5634877750e-02,7.3440575845e-01
1,2,0,2.2624388021e+02,2.2496992187e+02,2.2621250356e+02,2.2527476731e+02,7.3440575845e-01,9.7913204667e-01
0,0,4,2.2621250356e+02,2.2527476731e+02,2.2621282241e+02,2.2491318031e+02,9.7913204667e-01,-1.0204054213e-01
