Statei,Action,Staten,xcmi,ycmi,xcmn,ycmn,thetai,thetan
6,0,14,2.2500000000e+02,2.2500000000e+02,2.2499774253e+02,2.2495421642e+02,0.0000000000e+00,-1.4818701983e-01
14,3,15,2.2499774253e+02,2.2495421642e+02,2.2499757426e+02,2.2491901294e+02,-1.4818701983e-01,-1.6896098012e-01
15,1,11,2.2499757426e+02,2.2491901294e+02,2.2499880053e+02,2.2499601959e+02,-1.6896098012e-01,-6.2914026370e-02
11,0,3,2.2499880053e+02,2.2499601959e+02,2.2499632578e+02,2.2504173770e+02,-6.2914026370e-02,8.5256268650e-02
3,3,2,2.2499632578e+02,2.2504173770e+02,2.2499417370e+02,2.2507681233e+02,8.5256268650e-02,1.0602924625e-01
2,3,3,2.2499417370e+02,2.2507681233e+02,2.2499631720e+02,2.2504173140e+02,1.0602924625e-01,8.5258525991e-02
3,3,2,2.2499631720e+02,2.2504173140e+02,2.2499416504e+02,2.2507680602e+02,8.5258525991e-02,1.0603150359e-01
2,3,3,2.2499416504e+02,2.2507680602e+02,2.2499630863e+02,2.2504172510e+02,1.0603150359e-01,8.5260783332e-02
3,1,7,2.2499630863e+02,2.2504172510e+02,2.2500299455e+02,2.2496490583e+02,8.5260783332e-02,-2.0764663198e-02
7,3,6,2.2500299455e+02,2.2496490583e+02,2.2500162120e+02,2.2500005162e+02,-2.0764663198e-02,-3.4820664000e-05
6,1,2,2.2500162120e+02,2.2500005162e+02,2.2499867132e+02,2.2507690748e+02,-3.4820664000e-05,1.0605297949e-01
2,2,0,2.2499867132e+02,2.2507690748e+02,2.2499765897e+02,2.2514851545e+02,1.0605297949e-01,1.6694701736e-01
0,0,8,2.2499765897e+02,2.2514851545e+02,2.2499853326e+02,2.2510274485e+02,1.6694701736e-01,1.8786629583e-02
8,3,9,2.2499853326e+02,2.2510274485e+02,2.2499710714e+02,2.2506754409e+02,1.8786629583e-02,-1.9571869300e-03
9,2,11,2.2499710714e+02,2.2506754409e+02,2.2499921046e+02,2.2499600897e+02,-1.9571869300e-03,-6.2828908511e-02
11,0,3,2.2499921046e+02,2.2499600897e+02,2.2499673181e+02,2.2504172688e+02,-6.2828908511e-02,8.5341386509e-02
3,0,11,2.2499673181e+02,2.2504172688e+02,2.2499927599e+02,2.2499606533e+02,8.5341386509e-02,-6.2825296851e-02
11,0,3,2.2499927599e+02,2.2499606533e+02,2.2499679719e+02,2.2504178323e+02,-6.2825296851e-02,8.5344998169e-02
3,2,1,2.2499679719e+02,2.2504178323e+02,2.2498996234e+02,2.2511331200e+02,8.5344998169e-02,1.4628897967e-01
1,1,5,2.2498996234e+02,2.2511331200e+02,2.2499475938e+02,2.2503638208e+02,1.4628897967e-01,4.0190211706e-02
5,2,7,2.2499475938e+02,2.2503638208e+02,2.2499834619e+02,2.2496484734e+02,4.0190211706e-02,-2.0653572844e-02
7,3,6,2.2499834619e+02,2.2496484734e+02,2.2499696893e+02,2.2499999297e+02,-2.0653572844e-02,7.6269690000e-05
6,3,7,2.2499696893e+02,2.2499999297e+02,2.2499830936e+02,2.2496480573e+02,7.6269690000e-05,-2.0664045371e-02
7,2,5,2.2499830936e+02,2.2496480573e+02,2.2499473675e+02,2.2503637452e+02,-2.0664045371e-02,4.0185912014e-02
5,0,13,2.2499473675e+02,2.2503637452e+02,2.2499350617e+02,2.2499067194e+02,4.0185912014e-02,-1.0800185901e-01
13,1,9,2.2499350617e+02,2.2499067194e+02,2.2499667256e+02,2.2506752195e+02,-1.0800185901e-01,-1.8947293460e-03
9,1,13,2.2499667256e+02,2.2506752195e+02,2.2499353355e+02,2.2499066192e+02,-1.8947293460e-03,-1.0798405634e-01
13,1,9,2.2499353355e+02,2.2499066192e+02,2.2499669858e+02,2.2506751198e+02,-1.0798405634e-01,-1.8769266760e-03
9,1,13,2.2499669858e+02,2.2506751198e+02,2.2499356094e+02,2.2499065189e+02,-1.8769266760e-03,-1.0796625367e-01
13,0,5,2.2499356094e+02,2.2499065189e+02,2.2499487226e+02,2.2503633875e+02,-1.0796625367e-01,4.0242114524e-02
5,1,1,2.2499487226e+02,2.2503633875e+02,2.2499009430e+02,2.2511322543e+02,4.0242114524e-02,1.4633099691e-01
1,0,9,2.2499009430e+02,2.2511322543e+02,2.2499233809e+02,2.2506744783e+02,1.4633099691e-01,-1.8609351360e-03
9,3,8,2.2499233809e+02,2.2506744783e+02,2.2499375445e+02,2.2510261277e+02,-1.8609351360e-03,1.8875751956e-02
8,0,0,2.2499375445e+02,2.2510261277e+02,2.2499292281e+02,2.2514834736e+02,1.8875751956e-02,1.6703020215e-01
0,3,1,2.2499292281e+02,2.2514834736e+02,2.2499299302e+02,2.2511310018e+02,1.6703020215e-01,1.4624850511e-01
1,1,5,2.2499299302e+02,2.2511310018e+02,2.2499778695e+02,2.2503617006e+02,1.4624850511e-01,4.0149737150e-02
5,2,7,2.2499778695e+02,2.2503617006e+02,2.2500137086e+02,2.2496463518e+02,4.0149737150e-02,-2.0694047400e-02
7,3,6,2.2500137086e+02,2.2496463518e+02,2.2499999503e+02,2.2499978086e+02,-2.0694047400e-02,3.5795134000e-05
6,3,7,2.2499999503e+02,2.2499978086e+02,2.2500133404e+02,2.2496459357e+02,3.5795134000e-05,-2.0704519927e-02
7,0,15,2.2500133404e+02,2.2496459357e+02,2.2500040596e+02,2.2491885047e+02,-2.0704519927e-02,-1.6885389058e-01
15,2,13,2.2500040596e+02,2.2491885047e+02,2.2500156420e+02,2.2499056601e+02,-1.6885389058e-01,-1.0794539809e-01
13,3,12,2.2500156420e+02,2.2499056601e+02,2.2500377433e+02,2.2502566053e+02,-1.0794539809e-01,-8.7162454295e-02
12,0,4,2.2500377433e+02,2.2502566053e+02,2.2500638387e+02,2.2507130013e+02,-8.7162454295e-02,6.1010683935e-02
4,1,0,2.2500638387e+02,2.2507130013e+02,2.2500536008e+02,2.2514831803e+02,6.1010683935e-02,1.6707247961e-01
0,3,1,2.2500536008e+02,2.2514831803e+02,2.2500543179e+02,2.2511307085e+02,1.6707247961e-01,1.4629078258e-01
1,1,5,2.2500543179e+02,2.2511307085e+02,2.2501022897e+02,2.2503614094e+02,1.4629078258e-01,4.0192014619e-02
5,3,4,2.2501022897e+02,2.2503614094e+02,2.2501086353e+02,2.2507120328e+02,4.0192014619e-02,6.0919980074e-02
4,3,5,2.2501086353e+02,2.2507120328e+02,2.2501013352e+02,2.2503599713e+02,6.0919980074e-02,4.0160286174e-02
5,2,7,2.2501013352e+02,2.2503599713e+02,2.2501371819e+02,2.2496446229e+02,4.0160286174e-02,-2.0683498376e-02
7,3,6,2.2501371819e+02,2.2496446229e+02,2.2501234198e+02,2.2499960796e+02,-2.0683498376e-02,4.6344158000e-05
6,0,14,2.2501234198e+02,2.2499960796e+02,2.2501008663e+02,2.2495382427e+02,4.6344158000e-05,-1.4814067567e-01
14,1,10,2.2501008663e+02,2.2495382427e+02,2.2501498154e+02,2.2503078588e+02,-1.4814067567e-01,-4.2031720892e-02
10,1,14,2.2501498154e+02,2.2503078588e+02,2.2501008100e+02,2.2495379667e+02,-4.2031720892e-02,-1.4814608930e-01
14,1,10,2.2501008100e+02,2.2495379667e+02,2.2501497633e+02,2.2503075825e+02,-1.4814608930e-01,-4.2037134522e-02
10,3,11,2.2501497633e+02,2.2503075825e+02,2.2501557061e+02,2.2499557794e+02,-4.2037134522e-02,-6.2795498872e-02
11,0,3,2.2501557061e+02,2.2499557794e+02,2.2501309044e+02,2.2504129576e+02,-6.2795498872e-02,8.5374796148e-02
3,3,2,2.2501309044e+02,2.2504129576e+02,2.2501093420e+02,2.2507637013e+02,8.5374796148e-02,1.0614777374e-01
2,2,0,2.2501093420e+02,2.2507637013e+02,2.2500991506e+02,2.2514797801e+02,1.0614777374e-01,1.6704181162e-01
0,0,8,2.2500991506e+02,2.2514797801e+02,2.2501079369e+02,2.2510220749e+02,1.6704181162e-01,1.8881423840e-02
8,3,9,2.2501079369e+02,2.2510220749e+02,2.2500937092e+02,2.2506700659e+02,1.8881423840e-02,-1.8623926730e-03
9,3,8,2.2500937092e+02,2.2506700659e+02,2.2501078733e+02,2.2510217154e+02,-1.8623926730e-03,1.8874294419e-02
8,2,10,2.2501078733e+02,2.2510217154e+02,2.2500708940e+02,2.2503055630e+02,1.8874294419e-02,-4.1989626546e-02
10,3,11,2.2500708940e+02,2.2503055630e+02,2.2500768536e+02,2.2499537601e+02,-4.1989626546e-02,-6.2747990896e-02
11,2,9,2.2500768536e+02,2.2499537601e+02,2.2500554423e+02,2.2506705284e+02,-6.2747990896e-02,-1.8506278470e-03
9,3,8,2.2500554423e+02,2.2506705284e+02,2.2500696022e+02,2.2510221780e+02,-1.8506278470e-03,1.8886059245e-02
