Statei,Action,Staten,xcmi,ycmi,xcmn,ycmn,thetai,thetan
4,0,0,2.2500000000e+02,2.2500000000e+02,2.2498745805e+02,2.2522111800e+02,0.0000000000e+00,6.8487239645e-01
0,1,2,2.2498745805e+02,2.2522111800e+02,2.2502425024e+02,2.2491289323e+02,6.8487239645e-01,2.7313516049e-01
2,0,6,2.2502425024e+02,2.2491289323e+02,2.2500723485e+02,2.2468927769e+02,2.7313516049e-01,-4.1516392214e-01
6,1,4,2.2500723485e+02,2.2468927769e+02,2.2509344246e+02,2.2500011732e+02,-4.1516392214e-01,-2.9638035500e-03
4,1,6,2.2509344246e+02,2.2500011732e+02,2.2500725004e+02,2.2468950172e+02,-2.9638035500e-03,-4.1514962318e-01
6,2,7,2.2500725004e+02,2.2468950172e+02,2.2500093078e+02,2.2450825183e+02,-4.1514962318e-01,-5.6259495841e-01
7,0,3,2.2500093078e+02,2.2450825183e+02,2.2498681600e+02,2.2472938089e+02,-5.6259495841e-01,1.2223828592e-01
3,2,2,2.2498681600e+02,2.2472938089e+02,2.2495361213e+02,2.2490572182e+02,1.2223828592e-01,2.6766705149e-01
2,0,6,2.2495361213e+02,2.2490572182e+02,2.2493537424e+02,2.2468220268e+02,2.6766705149e-01,-4.2063203114e-01
6,0,2,2.2493537424e+02,2.2468220268e+02,2.2495411152e+02,2.2490593861e+02,-4.2063203114e-01,2.6759874803e-01
2,0,6,2.2495411152e+02,2.2490593861e+02,2.2493585836e+02,2.2468242070e+02,2.6759874803e-01,-4.2070033460e-01
6,2,7,2.2493585836e+02,2.2468242070e+02,2.2492853313e+02,2.2450120868e+02,-4.2070033460e-01,-5.6814566983e-01
7,1,5,2.2492853313e+02,2.2450120868e+02,2.2492934464e+02,2.2481177117e+02,-5.6814566983e-01,-1.5645574695e-01
5,2,4,2.2492934464e+02,2.2481177117e+02,2.2494255890e+02,2.2499065212e+02,-1.5645574695e-01,-1.1045282900e-02
4,2,5,2.2494255890e+02,2.2499065212e+02,2.2492905144e+02,2.2481187636e+02,-1.1045282900e-02,-1.5644588398e-01
5,0,1,2.2492905144e+02,2.2481187636e+02,2.2488600512e+02,2.2503213647e+02,-1.5644588398e-01,5.3177557800e-01
1,1,3,2.2488600512e+02,2.2503213647e+02,2.2500767928e+02,2.2473368387e+02,5.3177557800e-01,1.1961743140e-01
3,1,1,2.2500767928e+02,2.2473368387e+02,2.2488585465e+02,2.2503227672e+02,1.1961743140e-01,5.3186201794e-01
1,1,3,2.2488585465e+02,2.2503227672e+02,2.2500755460e+02,2.2473383464e+02,5.3186201794e-01,1.1970387134e-01
