Statei,Action,Staten,xcmi,ycmi,xcmn,ycmn,thetai,thetan
2,0,6,2.2500000000e+02,2.2500000000e+02,2.2459293730e+02,2.2456516470e+02,0.0000000000e+00,-1.6242557033e+00
6,1,4,2.2459293730e+02,2.2456516470e+02,2.2534531543e+02,2.2499115369e+02,-1.6242557033e+00,-6.3915782474e-01
4,0,0,2.2534531543e+02,2.2499115369e+02,2.2558167023e+02,2.2548721108e+02,-6.3915782474e-01,9.3109376416e-01
0,1,2,2.2558167023e+02,2.2548721108e+02,2.2526445237e+02,2.2479472153e+02,9.3109376416e-01,-4.6150834140e-02
2,1,0,2.2526445237e+02,2.2479472153e+02,2.2558089748e+02,2.2548792160e+02,-4.6150834140e-02,9.3104944083e-01
0,2,1,2.2558089748e+02,2.2548792160e+02,2.2536092645e+02,2.2505124780e+02,9.3104944083e-01,5.3275937062e-01
1,0,5,2.2536092645e+02,2.2505124780e+02,2.2516294578e+02,2.2448888443e+02,5.3275937062e-01,-1.0915565363e+00
5,2,4,2.2516294578e+02,2.2448888443e+02,2.2550960886e+02,2.2482691000e+02,-1.0915565363e+00,-7.2521691809e-01
4,0,0,2.2550960886e+02,2.2482691000e+02,2.2578772652e+02,2.2530081620e+02,-7.2521691809e-01,8.4503467081e-01
0,0,4,2.2578772652e+02,2.2530081620e+02,2.2550949015e+02,2.2482685216e+02,8.4503467081e-01,-7.2531546219e-01
4,0,0,2.2550949015e+02,2.2482685216e+02,2.2578765451e+02,2.2530073095e+02,-7.2531546219e-01,8.4493612671e-01
0,2,1,2.2578765451e+02,2.2530073095e+02,2.2553094161e+02,2.2488459426e+02,8.4493612671e-01,4.4664605650e-01
1,1,3,2.2553094161e+02,2.2488459426e+02,2.2542580836e+02,2.2402644886e+02,4.4664605650e-01,-5.3849401772e-01
3,2,2,2.2542580836e+02,2.2402644886e+02,2.2564324451e+02,2.2445922094e+02,-5.3849401772e-01,-1.7217272972e-01
2,2,3,2.2564324451e+02,2.2445922094e+02,2.2542555218e+02,2.2402714450e+02,-1.7217272972e-01,-5.3843935468e-01
3,0,7,2.2542555218e+02,2.2402714450e+02,2.2505738767e+02,2.2361848997e+02,-5.3843935468e-01,-2.1084793218e+00
7,1,5,2.2505738767e+02,2.2361848997e+02,2.2557586535e+02,2.2417706903e+02,-2.1084793218e+00,-1.1312963548e+00
5,1,7,2.2557586535e+02,2.2417706903e+02,2.2505644505e+02,2.2361865079e+02,-1.1312963548e+00,-2.1084040784e+00
7,1,5,2.2505644505e+02,2.2361865079e+02,2.2557488070e+02,2.2417726886e+02,-2.1084040784e+00,-1.1312211114e+00
5,1,7,2.2557488070e+02,2.2417726886e+02,2.2505550242e+02,2.2361881153e+02,-1.1312211114e+00,-2.1083288350e+00
7,0,3,2.2505550242e+02,2.2361881153e+02,2.2542387248e+02,2.2402773175e+02,-2.1083288350e+00,-5.3822057338e-01
3,1,1,2.2542387248e+02,2.2402773175e+02,2.2552818849e+02,2.2488488787e+02,-5.3822057338e-01,4.4699827125e-01
