Statei,Action,Staten,xcmi,ycmi,xcmn,ycmn,thetai,thetan
4,0,0,2.2477350936e+02,2.2654237298e+02,2.2508419679e+02,2.2699559461e+02,-7.9544752749e-01,7.7480406141e-01
0,2,1,2.2508419679e+02,2.2699559461e+02,2.2479895434e+02,2.2659846994e+02,7.7480406141e-01,3.7651399120e-01
1,0,5,2.2479895434e+02,2.2659846994e+02,2.2451587577e+02,2.2607376485e+02,3.7651399120e-01,-1.2478019157e+00
5,1,7,2.2451587577e+02,2.2607376485e+02,2.2393506492e+02,2.2557951072e+02,-1.2478019157e+00,-2.2249096393e+00
7,1,5,2.2393506492e+02,2.2557951072e+02,2.2451492102e+02,2.2607407779e+02,-2.2249096393e+00,-1.2477266723e+00
5,0,1,2.2451492102e+02,2.2607407779e+02,2.2479814194e+02,2.2659769555e+02,-1.2477266723e+00,3.7656667080e-01
1,1,3,2.2479814194e+02,2.2659769555e+02,2.2463317766e+02,2.2574901816e+02,3.7656667080e-01,-6.0857340342e-01
3,2,2,2.2463317766e+02,2.2574901816e+02,2.2488038368e+02,2.2616550266e+02,-6.0857340342e-01,-2.4225211542e-01
2,0,6,2.2488038368e+02,2.2616550266e+02,2.2438089468e+02,2.2584101458e+02,-2.4225211542e-01,-1.8665078187e+00
6,1,4,2.2438089468e+02,2.2584101458e+02,2.2521349383e+02,2.2607407708e+02,-1.8665078187e+00,-8.8140994016e-01
4,0,0,2.2521349383e+02,2.2607407708e+02,2.2556194610e+02,2.2649895063e+02,-8.8140994016e-01,6.8884164874e-01
0,2,1,2.2556194610e+02,2.2649895063e+02,2.2524366114e+02,2.2612778228e+02,6.8884164874e-01,2.9055157853e-01
1,1,3,2.2524366114e+02,2.2612778228e+02,2.2500639766e+02,2.2529641439e+02,2.9055157853e-01,-6.9458849569e-01
3,2,2,2.2500639766e+02,2.2529641439e+02,2.2528846954e+02,2.2569012190e+02,-6.9458849569e-01,-3.2826720769e-01
2,0,6,2.2528846954e+02,2.2569012190e+02,2.2476295070e+02,2.2540974409e+02,-3.2826720769e-01,-1.9525229110e+00
6,0,2,2.2476295070e+02,2.2540974409e+02,2.2528869775e+02,2.2569034039e+02,-1.9525229110e+00,-3.2811350489e-01
2,1,0,2.2528869775e+02,2.2569034039e+02,2.2578552374e+02,2.2626811871e+02,-3.2811350489e-01,6.4908677008e-01
0,2,1,2.2578552374e+02,2.2626811871e+02,2.2545273840e+02,2.2590989367e+02,6.4908677008e-01,2.5079669987e-01
1,0,5,2.2545273840e+02,2.2590989367e+02,2.2510610300e+02,2.2542482377e+02,2.5079669987e-01,-1.3735192070e+00
5,2,4,2.2510610300e+02,2.2542482377e+02,2.2553312946e+02,2.2565304511e+02,-1.3735192070e+00,-1.0071795888e+00
4,2,5,2.2553312946e+02,2.2565304511e+02,2.2510569046e+02,2.2542507043e+02,-1.0071795888e+00,-1.3735599941e+00
5,1,7,2.2510569046e+02,2.2542507043e+02,2.2446747361e+02,2.2500756877e+02,-1.3735599941e+00,-2.3506677176e+00
7,2,6,2.2446747361e+02,2.2500756877e+02,2.2486624495e+02,2.2529064835e+02,-2.3506677176e+00,-1.9524709523e+00
6,0,2,2.2486624495e+02,2.2529064835e+02,2.2539197742e+02,2.2557127197e+02,-1.9524709523e+00,-3.2806154616e-01
2,0,6,2.2539197742e+02,2.2557127197e+02,2.2486651625e+02,2.2529078609e+02,-3.2806154616e-01,-1.9523172495e+00
6,1,4,2.2486651625e+02,2.2529078609e+02,2.2571602638e+02,2.2545163386e+02,-1.9523172495e+00,-9.6721937090e-01
4,2,5,2.2571602638e+02,2.2545163386e+02,2.2529803610e+02,2.2520676515e+02,-9.6721937090e-01,-1.3335997761e+00
5,0,1,2.2529803610e+02,2.2520676515e+02,2.2562512284e+02,2.2570416230e+02,-1.3335997761e+00,2.9069356697e-01
1,0,5,2.2562512284e+02,2.2570416230e+02,2.2529811092e+02,2.2520565241e+02,2.9069356697e-01,-1.3336223399e+00
5,1,7,2.2529811092e+02,2.2520565241e+02,2.2467707259e+02,2.2476300156e+02,-1.3336223399e+00,-2.3107300635e+00
7,2,6,2.2467707259e+02,2.2476300156e+02,2.2506422342e+02,2.2506177717e+02,-2.3107300635e+00,-1.9125332981e+00
6,2,7,2.2506422342e+02,2.2506177717e+02,2.2467634126e+02,2.2476240679e+02,-1.9125332981e+00,-2.3108828843e+00
7,2,6,2.2467634126e+02,2.2476240679e+02,2.2506353774e+02,2.2506112323e+02,-2.3108828843e+00,-1.9126861190e+00
6,0,2,2.2506353774e+02,2.2506112323e+02,2.2557769258e+02,2.2536243545e+02,-1.9126861190e+00,-2.8827671287e-01
2,0,6,2.2557769258e+02,2.2536243545e+02,2.2506380335e+02,2.2506127165e+02,-2.8827671287e-01,-1.9125324162e+00
6,1,4,2.2506380335e+02,2.2506127165e+02,2.2590624364e+02,2.2525578084e+02,-1.9125324162e+00,-9.2743453761e-01
4,0,0,2.2590624364e+02,2.2525578084e+02,2.2627387466e+02,2.2566417276e+02,-9.2743453761e-01,6.4281705129e-01
0,1,2,2.2627387466e+02,2.2566417276e+02,2.2577287162e+02,2.2509044382e+02,6.4281705129e-01,-3.3442754701e-01
2,1,0,2.2577287162e+02,2.2509044382e+02,2.2627333580e+02,2.2566507366e+02,-3.3442754701e-01,6.4277272796e-01
0,2,1,2.2627333580e+02,2.2566507366e+02,2.2593829526e+02,2.2530895697e+02,6.4277272796e-01,2.4448265775e-01
1,1,3,2.2593829526e+02,2.2530895697e+02,2.2566299683e+02,2.2448939775e+02,2.4448265775e-01,-7.4065741647e-01
3,2,2,2.2566299683e+02,2.2448939775e+02,2.2596290070e+02,2.2486969739e+02,-7.4065741647e-01,-3.7433612847e-01
2,2,3,2.2596290070e+02,2.2486969739e+02,2.2566288554e+02,2.2449013067e+02,-3.7433612847e-01,-7.4060275343e-01
3,0,7,2.2566288554e+02,2.2449013067e+02,2.2522016550e+02,2.2416372203e+02,-7.4060275343e-01,-2.3106427205e+00
7,0,3,2.2522016550e+02,2.2416372203e+02,2.2566318940e+02,2.2449028300e+02,-2.3106427205e+00,-7.4053445893e-01
3,1,1,2.2566318940e+02,2.2449028300e+02,2.2593761180e+02,2.2530899588e+02,-7.4053445893e-01,2.4468438570e-01
1,1,3,2.2593761180e+02,2.2530899588e+02,2.2566247870e+02,2.2448938115e+02,2.4468438570e-01,-7.4045568852e-01
3,1,1,2.2566247870e+02,2.2448938115e+02,2.2593683662e+02,2.2530811564e+02,-7.4045568852e-01,2.4476315611e-01
1,1,3,2.2593683662e+02,2.2530811564e+02,2.2566176808e+02,2.2448847924e+02,2.4476315611e-01,-7.4037691811e-01
3,0,7,2.2566176808e+02,2.2448847924e+02,2.2521912176e+02,2.2416197063e+02,-7.4037691811e-01,-2.3104168852e+00
7,1,5,2.2521912176e+02,2.2416197063e+02,2.2583909690e+02,2.2460520928e+02,-2.3104168852e+00,-1.3332339183e+00
5,2,4,2.2583909690e+02,2.2460520928e+02,2.2625658542e+02,2.2485044368e+02,-1.3332339183e+00,-9.6689430006e-01
4,0,0,2.2625658542e+02,2.2485044368e+02,2.2664004113e+02,2.2524401483e+02,-9.6689430006e-01,6.0335728884e-01
0,2,1,2.2664004113e+02,2.2524401483e+02,2.2629122795e+02,2.2490137708e+02,6.0335728884e-01,2.0506721863e-01
1,1,3,2.2629122795e+02,2.2490137708e+02,2.2598384842e+02,2.2409330261e+02,2.0506721863e-01,-7.8007285559e-01
3,0,7,2.2598384842e+02,2.2409330261e+02,2.2552859314e+02,2.2378461786e+02,-7.8007285559e-01,-2.3501128227e+00
7,2,6,2.2552859314e+02,2.2378461786e+02,2.2592720735e+02,2.2406791867e+02,-2.3501128227e+00,-1.9519160573e+00
6,0,2,2.2592720735e+02,2.2406791867e+02,2.2645278402e+02,2.2434883398e+02,-1.9519160573e+00,-3.2750665122e-01
2,2,3,2.2645278402e+02,2.2434883398e+02,2.2617086618e+02,2.2395563895e+02,-3.2750665122e-01,-6.9377327618e-01
3,0,7,2.2617086618e+02,2.2395563895e+02,2.2574391145e+02,2.2360886338e+02,-6.9377327618e-01,-2.2638132433e+00
7,2,6,2.2574391145e+02,2.2360886338e+02,2.2611662380e+02,2.2392546745e+02,-2.2638132433e+00,-1.8656164779e+00
6,2,7,2.2611662380e+02,2.2392546745e+02,2.2574320882e+02,2.2360823496e+02,-1.8656164779e+00,-2.2639660641e+00
7,2,6,2.2574320882e+02,2.2360823496e+02,2.2611596955e+02,2.2392478207e+02,-2.2639660641e+00,-1.8657692988e+00
6,0,2,2.2611596955e+02,2.2392478207e+02,2.2661542719e+02,2.2424987639e+02,-1.8657692988e+00,-2.4135989266e-01
2,2,3,2.2661542719e+02,2.2424987639e+02,2.2636838539e+02,2.2383388319e+02,-2.4135989266e-01,-6.0762651762e-01
3,2,2,2.2636838539e+02,2.2383388319e+02,2.2661519693e+02,2.2425060157e+02,-6.0762651762e-01,-2.4130522962e-01
2,1,0,2.2661519693e+02,2.2425060157e+02,2.2706005917e+02,2.2486927874e+02,-2.4130522962e-01,7.3589504535e-01
0,2,1,2.2706005917e+02,2.2486927874e+02,2.2675958478e+02,2.2448355034e+02,7.3589504535e-01,3.3760497514e-01
1,1,3,2.2675958478e+02,2.2448355034e+02,2.2656168815e+02,2.2364194268e+02,3.3760497514e-01,-6.4753509908e-01
3,0,7,2.2656168815e+02,2.2364194268e+02,2.2615121830e+02,2.2327580317e+02,-6.4753509908e-01,-2.2175750662e+00
7,2,6,2.2615121830e+02,2.2327580317e+02,2.2650889832e+02,2.2360929625e+02,-2.2175750662e+00,-1.8193783008e+00
6,0,2,2.2650889832e+02,2.2360929625e+02,2.2699274257e+02,2.2395720284e+02,-1.8193783008e+00,-1.9496889471e-01
2,1,0,2.2699274257e+02,2.2395720284e+02,2.2740847034e+02,2.2459582187e+02,-1.9496889471e-01,7.8223138026e-01
