Statei,Action,Staten,xcmi,ycmi,xcmn,ycmn,thetai,thetan
3,0,7,2.2419885045e+02,2.2444183636e+02,2.2429514467e+02,2.2414292091e+02,3.9722515494e-01,-5.5380310802e-01
7,2,6,2.2429514467e+02,2.2414292091e+02,2.2424215323e+02,2.2440047070e+02,-5.5380310802e-01,-3.4281907150e-01
6,0,2,2.2424215323e+02,2.2440047070e+02,2.2419758537e+02,2.2471951546e+02,-3.4281907150e-01,6.1780957522e-01
2,1,0,2.2419758537e+02,2.2471951546e+02,2.2402609134e+02,2.2512497505e+02,6.1780957522e-01,1.1931695787e+00
0,1,2,2.2402609134e+02,2.2512497505e+02,2.2419704079e+02,2.2471896591e+02,1.1931695787e+00,6.1773645304e-01
2,0,6,2.2419704079e+02,2.2471896591e+02,2.2424222500e+02,2.2439985069e+02,6.1773645304e-01,-3.4274098583e-01
6,1,4,2.2424222500e+02,2.2439985069e+02,2.2429181774e+02,2.2486585163e+02,-3.4274098583e-01,2.3400153109e-01
4,2,5,2.2429181774e+02,2.2486585163e+02,2.2433192198e+02,2.2461081398e+02,2.3400153109e-01,2.8612755170e-02
5,0,1,2.2433192198e+02,2.2461081398e+02,2.2417589992e+02,2.2489243021e+02,2.8612755170e-02,9.8910494358e-01
1,1,3,2.2417589992e+02,2.2489243021e+02,2.2449615133e+02,2.2455020293e+02,9.8910494358e-01,4.1242426953e-01
3,0,7,2.2449615133e+02,2.2455020293e+02,2.2459697750e+02,2.2425278553e+02,4.1242426953e-01,-5.3860399343e-01
7,2,6,2.2459697750e+02,2.2425278553e+02,2.2454007780e+02,2.2450950019e+02,-5.3860399343e-01,-3.2761995691e-01
6,1,4,2.2454007780e+02,2.2450950019e+02,2.2458261873e+02,2.2497619771e+02,-3.2761995691e-01,2.4912256001e-01
4,2,5,2.2458261873e+02,2.2497619771e+02,2.2462657467e+02,2.2472179561e+02,2.4912256001e-01,4.3733784090e-02
5,0,1,2.2462657467e+02,2.2472179561e+02,2.2446631228e+02,2.2500102053e+02,4.3733784090e-02,1.0042259725e+00
1,0,5,2.2446631228e+02,2.2500102053e+02,2.2462700575e+02,2.2472201292e+02,1.0042259725e+00,4.3515490680e-02
5,1,7,2.2462700575e+02,2.2472201292e+02,2.2474071919e+02,2.2429649227e+02,4.3515490680e-02,-5.3182260968e-01
7,2,6,2.2474071919e+02,2.2429649227e+02,2.2468207992e+02,2.2455281516e+02,-5.3182260968e-01,-3.2083857316e-01
6,0,2,2.2468207992e+02,2.2455281516e+02,2.2463051063e+02,2.2487080331e+02,-3.2083857316e-01,6.3979007356e-01
2,2,3,2.2463051063e+02,2.2487080331e+02,2.2475670092e+02,2.2464548783e+02,6.3979007356e-01,4.3442183552e-01
3,2,2,2.2475670092e+02,2.2464548783e+02,2.2463019941e+02,2.2487072632e+02,4.3442183552e-01,6.3981647460e-01
2,1,0,2.2463019941e+02,2.2487072632e+02,2.2444982472e+02,2.2527231398e+02,6.3981647460e-01,1.2151764781e+00
0,2,1,2.2444982472e+02,2.2527231398e+02,2.2456583612e+02,2.2503614536e+02,1.2151764781e+00,1.0040922452e+00
1,0,5,2.2456583612e+02,2.2503614536e+02,2.2472649227e+02,2.2475711626e+02,1.0040922452e+00,4.3381763340e-02
5,0,1,2.2472649227e+02,2.2475711626e+02,2.2456632819e+02,2.2503639758e+02,4.3381763340e-02,1.0038739517e+00
1,1,3,2.2456632819e+02,2.2503639758e+02,2.2489159884e+02,2.2469893724e+02,1.0038739517e+00,4.2719327770e-01
3,2,2,2.2489159884e+02,2.2469893724e+02,2.2476672877e+02,2.2492508426e+02,4.2719327770e-01,6.3258791678e-01
2,0,6,2.2476672877e+02,2.2492508426e+02,2.2481664715e+02,2.2460667526e+02,6.3258791678e-01,-3.2788952209e-01
6,0,2,2.2481664715e+02,2.2460667526e+02,2.2476732124e+02,2.2492501911e+02,-3.2788952209e-01,6.3273912463e-01
2,1,0,2.2476732124e+02,2.2492501911e+02,2.2458979321e+02,2.2532787328e+02,6.3273912463e-01,1.2080991281e+00
0,2,1,2.2458979321e+02,2.2532787328e+02,2.2470413027e+02,2.2509088953e+02,1.2080991281e+00,9.9701489519e-01
1,2,0,2.2470413027e+02,2.2509088953e+02,2.2458926014e+02,2.2532770199e+02,9.9701489519e-01,1.2081676730e+00
0,2,1,2.2458926014e+02,2.2532770199e+02,2.2470361345e+02,2.2509072607e+02,1.2081676730e+00,9.9708344003e-01
