Statei,Action,Staten,xcmi,ycmi,xcmn,ycmn,thetai,thetan
3,2,2,2.2461351490e+02,2.2539540858e+02,2.2421877296e+02,2.2482281134e+02,2.5014190536e+00,3.0173162277e+00
2,1,0,2.2421877296e+02,2.2482281134e+02,2.2368302047e+02,2.2404567625e+02,3.0173162277e+00,4.2953425950e+00
0,0,4,2.2368302047e+02,2.2404567625e+02,2.2394974698e+02,2.2470197094e+02,4.2953425950e+00,2.3335029732e+00
4,1,6,2.2394974698e+02,2.2470197094e+02,2.2502471696e+02,2.2513131320e+02,2.3335029732e+00,1.0284346082e+00
6,1,4,2.2502471696e+02,2.2513131320e+02,2.2394893568e+02,2.2470117955e+02,1.0284346082e+00,2.3335173693e+00
4,0,0,2.2394893568e+02,2.2470117955e+02,2.2368101150e+02,2.2404338844e+02,2.3335173693e+00,4.2948443424e+00
0,2,1,2.2368101150e+02,2.2404338844e+02,2.2416589839e+02,2.2444200469e+02,4.2948443424e+00,3.6830077586e+00
1,2,0,2.2416589839e+02,2.2444200469e+02,2.2367956306e+02,2.2404340500e+02,3.6830077586e+00,4.2952450330e+00
0,2,1,2.2367956306e+02,2.2404340500e+02,2.2416429019e+02,2.2444221551e+02,4.2952450330e+00,3.6834084492e+00
1,2,0,2.2416429019e+02,2.2444221551e+02,2.2367811462e+02,2.2404342098e+02,3.6834084492e+00,4.2956457236e+00
0,1,2,2.2367811462e+02,2.2404342098e+02,2.2420931899e+02,2.2481783129e+02,4.2956457236e+00,3.0177374919e+00
2,2,3,2.2420931899e+02,2.2481783129e+02,2.2460428438e+02,2.2539047716e+02,3.0177374919e+00,2.5016541249e+00
3,2,2,2.2460428438e+02,2.2539047716e+02,2.2420967705e+02,2.2481778715e+02,2.5016541249e+00,3.0175512990e+00
2,2,3,2.2420967705e+02,2.2481778715e+02,2.2460474904e+02,2.2539035947e+02,3.0175512990e+00,2.5014679320e+00
3,2,2,2.2460474904e+02,2.2539035947e+02,2.2421003509e+02,2.2481774295e+02,2.5014679320e+00,3.0173651061e+00
2,2,3,2.2421003509e+02,2.2481774295e+02,2.2460521369e+02,2.2539024170e+02,3.0173651061e+00,2.5012817391e+00
3,0,7,2.2460521369e+02,2.2539024170e+02,2.2522587845e+02,2.2573643089e+02,2.5012817391e+00,5.4006145130e-01
7,1,5,2.2522587845e+02,2.2573643089e+02,2.2452249695e+02,2.2511198882e+02,5.4006145130e-01,1.8179685725e+00
5,2,4,2.2452249695e+02,2.2511198882e+02,2.2400253090e+02,2.2465001980e+02,1.8179685725e+00,2.3339393990e+00
4,2,5,2.2400253090e+02,2.2465001980e+02,2.2452238158e+02,2.2511164590e+02,2.3339393990e+00,1.8181530221e+00
5,1,7,2.2452238158e+02,2.2511164590e+02,2.2522846308e+02,2.2573787696e+02,1.8181530221e+00,5.4037068393e-01
7,2,6,2.2522846308e+02,2.2573787696e+02,2.2489211539e+02,2.2520766719e+02,5.4037068393e-01,1.1520843884e+00
6,1,4,2.2489211539e+02,2.2520766719e+02,2.2387759809e+02,2.2464813615e+02,1.1520843884e+00,2.4571671495e+00
4,0,0,2.2387759809e+02,2.2464813615e+02,2.2369284811e+02,2.2396232280e+02,2.4571671495e+00,4.4184941226e+00
0,2,1,2.2369284811e+02,2.2396232280e+02,2.2412486963e+02,2.2441769915e+02,4.4184941226e+00,3.8066575388e+00
1,2,0,2.2412486963e+02,2.2441769915e+02,2.2369140868e+02,2.2396216059e+02,3.8066575388e+00,4.4188948132e+00
0,0,4,2.2369140868e+02,2.2396216059e+02,2.2387522145e+02,2.2464632331e+02,4.4188948132e+00,2.4570551914e+00
4,2,5,2.2387522145e+02,2.2464632331e+02,2.2433444729e+02,2.2516829554e+02,2.4570551914e+00,1.9412688146e+00
5,0,1,2.2433444729e+02,2.2516829554e+02,2.2410138655e+02,2.2435622463e+02,1.9412688146e+00,4.0638961203e+00
1,0,5,2.2410138655e+02,2.2435622463e+02,2.2433365836e+02,2.2516780365e+02,4.0638961203e+00,1.9410902626e+00
5,2,4,2.2433365836e+02,2.2516780365e+02,2.2387436322e+02,2.2464547421e+02,1.9410902626e+00,2.4570610891e+00
4,0,0,2.2387436322e+02,2.2464547421e+02,2.2368954050e+02,2.2395968046e+02,2.4570610891e+00,4.4183880622e+00
0,2,1,2.2368954050e+02,2.2395968046e+02,2.2412161031e+02,2.2441501098e+02,4.4183880622e+00,3.8065514783e+00
1,2,0,2.2412161031e+02,2.2441501098e+02,2.2368810106e+02,2.2395951840e+02,3.8065514783e+00,4.4187887527e+00
0,2,1,2.2368810106e+02,2.2395951840e+02,2.2411998839e+02,2.2441502202e+02,4.4187887527e+00,3.8069521689e+00
1,0,5,2.2411998839e+02,2.2441502202e+02,2.2455087832e+02,2.2514093149e+02,3.8069521689e+00,1.6841463112e+00
5,0,1,2.2455087832e+02,2.2514093149e+02,2.2411897071e+02,2.2441482387e+02,1.6841463112e+00,3.8067736169e+00
1,0,5,2.2411897071e+02,2.2441482387e+02,2.2454999025e+02,2.2514065639e+02,3.8067736169e+00,1.6839677592e+00
5,1,7,2.2454999025e+02,2.2514065639e+02,2.2533350357e+02,2.2566679638e+02,1.6839677592e+00,4.0618542102e-01
7,2,6,2.2533350357e+02,2.2566679638e+02,2.2492924640e+02,2.2518635043e+02,4.0618542102e-01,1.0178991255e+00
6,0,2,2.2492924640e+02,2.2518635043e+02,2.2425511699e+02,2.2467583402e+02,1.0178991255e+00,3.1406383995e+00
2,1,0,2.2425511699e+02,2.2467583402e+02,2.2381902854e+02,2.2383869810e+02,3.1406383995e+00,4.4186647668e+00
0,2,1,2.2381902854e+02,2.2383869810e+02,2.2425097235e+02,2.2429414816e+02,4.4186647668e+00,3.8068281830e+00
1,2,0,2.2425097235e+02,2.2429414816e+02,2.2381758915e+02,2.2383853565e+02,3.8068281830e+00,4.4190654574e+00
0,2,1,2.2381758915e+02,2.2383853565e+02,2.2424935043e+02,2.2429415875e+02,4.4190654574e+00,3.8072288736e+00
1,1,3,2.2424935043e+02,2.2429415875e+02,2.2454347524e+02,2.2541419219e+02,3.8072288736e+00,2.5022673626e+00
3,0,7,2.2454347524e+02,2.2541419219e+02,2.2516379849e+02,2.2576099295e+02,2.5022673626e+00,5.4104707479e-01
7,0,3,2.2516379849e+02,2.2576099295e+02,2.2454517498e+02,2.2541449297e+02,5.4104707479e-01,2.5028046356e+00
3,0,7,2.2454517498e+02,2.2541449297e+02,2.2516531181e+02,2.2576162696e+02,2.5028046356e+00,5.4158434779e-01
7,0,3,2.2516531181e+02,2.2576162696e+02,2.2454687456e+02,2.2541479466e+02,5.4158434779e-01,2.5033419086e+00
3,2,2,2.2454687456e+02,2.2541479466e+02,2.2415323437e+02,2.2484143945e+02,2.5033419086e+00,3.0192390827e+00
2,2,3,2.2415323437e+02,2.2484143945e+02,2.2454733943e+02,2.2541467775e+02,3.0192390827e+00,2.5031557157e+00
3,0,7,2.2454733943e+02,2.2541467775e+02,2.2516735435e+02,2.2576202945e+02,2.5031557157e+00,5.4193542790e-01
7,0,3,2.2516735435e+02,2.2576202945e+02,2.2454903890e+02,2.2541498004e+02,5.4193542790e-01,2.5036929887e+00
3,0,7,2.2454903890e+02,2.2541498004e+02,2.2516886711e+02,2.2576266480e+02,2.5036929887e+00,5.4247270090e-01
7,1,5,2.2516886711e+02,2.2576266480e+02,2.2446699333e+02,2.2513652852e+02,5.4247270090e-01,1.8203798221e+00
5,2,4,2.2446699333e+02,2.2513652852e+02,2.2394814272e+02,2.2467330708e+02,1.8203798221e+00,2.3363506486e+00
4,0,0,2.2394814272e+02,2.2467330708e+02,2.2368208331e+02,2.2401475951e+02,2.3363506486e+00,4.2976776217e+00
0,0,4,2.2368208331e+02,2.2401475951e+02,2.2394727663e+02,2.2467167522e+02,4.2976776217e+00,2.3358379999e+00
4,1,6,2.2394727663e+02,2.2467167522e+02,2.2502124116e+02,2.2510352639e+02,2.3358379999e+00,1.0307696349e+00
6,0,2,2.2502124116e+02,2.2510352639e+02,2.2435373801e+02,2.2458437611e+02,1.0307696349e+00,3.1535089089e+00
2,2,3,2.2435373801e+02,2.2458437611e+02,2.2466755831e+02,2.2520521245e+02,3.1535089089e+00,2.6374255419e+00
