Statei,Action,Staten,xcmi,ycmi,xcmn,ycmn,thetai,thetan
4,1,6,2.2697153667e+02,2.3232848085e+02,2.2821649866e+02,2.3206589585e+02,7.9810776980e+00,6.5215178646e+00
6,2,7,2.2821649866e+02,2.3206589585e+02,2.2874368586e+02,2.3229147748e+02,6.5215178646e+00,5.7490127137e+00
7,2,6,2.2874368586e+02,2.3229147748e+02,2.2821773310e+02,2.3206776734e+02,5.7490127137e+00,6.5207241302e+00
6,0,2,2.2821773310e+02,2.3206776734e+02,2.2724031304e+02,2.3203997065e+02,6.5207241302e+00,8.8736778710e+00
2,1,0,2.2724031304e+02,2.3203997065e+02,2.2648697342e+02,2.3153841675e+02,8.8736778710e+00,1.0282536251e+01
0,0,4,2.2648697342e+02,2.3153841675e+02,2.2686158912e+02,2.3222300261e+02,1.0282536251e+01,8.1983950894e+00
4,0,0,2.2686158912e+02,2.3222300261e+02,2.2648491001e+02,2.3153680702e+02,8.1983950894e+00,1.0281436362e+01
0,2,1,2.2648491001e+02,2.3153680702e+02,2.2705500833e+02,2.3149102662e+02,1.0281436362e+01,9.5093721807e+00
1,2,0,2.2705500833e+02,2.3149102662e+02,2.2648461785e+02,2.3153807759e+02,9.5093721807e+00,1.0281802322e+01
0,1,2,2.2648461785e+02,2.3153807759e+02,2.2723503719e+02,2.3203890441e+02,1.0281802322e+01,8.8728054949e+00
2,0,6,2.2723503719e+02,2.3203890441e+02,2.2821242089e+02,2.3206603807e+02,8.8728054949e+00,6.5199207808e+00
6,0,2,2.2821242089e+02,2.3206603807e+02,2.2723497882e+02,2.3203902660e+02,6.5199207808e+00,8.8728745216e+00
2,1,0,2.2723497882e+02,2.3203902660e+02,2.2648123652e+02,2.3153807806e+02,8.8728745216e+00,1.0281732901e+01
0,0,4,2.2648123652e+02,2.3153807806e+02,2.2685640206e+02,2.3222236275e+02,1.0281732901e+01,8.1975917400e+00
4,1,6,2.2685640206e+02,2.3222236275e+02,2.2812870718e+02,2.3223335918e+02,8.1975917400e+00,6.7380319066e+00
6,1,4,2.2812870718e+02,2.3223335918e+02,2.2685452901e+02,2.3222214981e+02,6.7380319066e+00,8.1977328735e+00
4,1,6,2.2685452901e+02,2.3222214981e+02,2.2812683256e+02,2.3223332581e+02,8.1977328735e+00,6.7381730401e+00
6,2,7,2.2812683256e+02,2.3223332581e+02,2.2859320317e+02,2.3256696015e+02,6.7381730401e+00,5.9656678892e+00
7,0,3,2.2859320317e+02,2.3256696015e+02,2.2791879632e+02,2.3296196383e+02,5.9656678892e+00,8.0493518149e+00
3,2,2,2.2791879632e+02,2.3296196383e+02,2.2712780251e+02,2.3279406007e+02,8.0493518149e+00,8.6518738967e+00
2,2,3,2.2712780251e+02,2.3279406007e+02,2.2791907992e+02,2.3296138796e+02,8.6518738967e+00,8.0492398956e+00
3,1,1,2.2791907992e+02,2.3296138796e+02,2.2682076077e+02,2.3231816449e+02,8.0492398956e+00,9.5087891475e+00
1,1,3,2.2682076077e+02,2.3231816449e+02,2.2791912364e+02,2.3296175447e+02,9.5087891475e+00,8.0489149150e+00
3,0,7,2.2791912364e+02,2.3296175447e+02,2.2859452808e+02,2.3256638744e+02,8.0489149150e+00,5.9660279555e+00
7,1,5,2.2859452808e+02,2.3256638744e+02,2.2769273235e+02,2.3261081263e+02,5.9660279555e+00,7.3747321036e+00
5,0,1,2.2769273235e+02,2.3261081263e+02,2.2684013466e+02,2.3213228254e+02,7.3747321036e+00,9.7274606122e+00
1,0,5,2.2684013466e+02,2.3213228254e+02,2.2769197171e+02,2.3261105871e+02,9.7274606122e+00,7.3746341028e+00
5,0,1,2.2769197171e+02,2.3261105871e+02,2.2683932713e+02,2.3213261218e+02,7.3746341028e+00,9.7273626114e+00
1,0,5,2.2683932713e+02,2.3213261218e+02,2.2769121110e+02,2.3261130487e+02,9.7273626114e+00,7.3745361020e+00
5,0,1,2.2769121110e+02,2.3261130487e+02,2.2683851963e+02,2.3213294190e+02,7.3745361020e+00,9.7272646106e+00
1,1,3,2.2683851963e+02,2.3213294190e+02,2.2777128063e+02,2.3299929402e+02,9.7272646106e+00,8.2673903781e+00
3,2,2,2.2777128063e+02,2.3299929402e+02,2.2703533481e+02,2.3266426175e+02,8.2673903781e+00,8.8699124599e+00
2,0,6,2.2703533481e+02,2.3266426175e+02,2.2801279292e+02,2.3268856769e+02,8.8699124599e+00,6.5170277458e+00
6,2,7,2.2801279292e+02,2.3268856769e+02,2.2854098769e+02,2.3291177992e+02,6.5170277458e+00,5.7445225949e+00
7,0,3,2.2854098769e+02,2.3291177992e+02,2.2796964769e+02,2.3344509326e+02,5.7445225949e+00,7.8282065206e+00
3,2,2,2.2796964769e+02,2.3344509326e+02,2.2716108785e+02,2.3345478073e+02,7.8282065206e+00,8.4307286024e+00
2,2,3,2.2716108785e+02,2.3345478073e+02,2.2796979807e+02,2.3344446920e+02,8.4307286024e+00,7.8280946013e+00
3,0,7,2.2796979807e+02,2.3344446920e+02,2.2854220513e+02,2.3291076854e+02,7.8280946013e+00,5.7452076418e+00
7,1,5,2.2854220513e+02,2.3291076854e+02,2.2767203716e+02,2.3315163540e+02,5.7452076418e+00,7.1539117899e+00
5,1,7,2.2767203716e+02,2.3315163540e+02,2.2854435423e+02,2.3291277918e+02,7.1539117899e+00,5.7451469932e+00
7,1,5,2.2854435423e+02,2.3291277918e+02,2.2767420087e+02,2.3315369881e+02,5.7451469932e+00,7.1538511413e+00
5,1,7,2.2767420087e+02,2.3315369881e+02,2.2854650345e+02,2.3291478968e+02,7.1538511413e+00,5.7450863446e+00
7,2,6,2.2854650345e+02,2.3291478968e+02,2.2801967637e+02,2.3269314634e+02,5.7450863446e+00,6.5167977610e+00
6,0,2,2.2801967637e+02,2.3269314634e+02,2.2704215471e+02,2.3266918757e+02,6.5167977610e+00,8.8697515018e+00
2,0,6,2.2704215471e+02,2.3266918757e+02,2.2801961671e+02,2.3269333618e+02,8.8697515018e+00,6.5168667877e+00
6,1,4,2.2801961671e+02,2.3269333618e+02,2.2677401535e+02,2.3296191186e+02,6.5168667877e+00,7.9765677546e+00
4,0,0,2.2677401535e+02,2.3296191186e+02,2.2625559435e+02,2.3237540423e+02,7.9765677546e+00,1.0059609027e+01
0,0,4,2.2625559435e+02,2.3237540423e+02,2.2677229189e+02,2.3296022760e+02,1.0059609027e+01,7.9754678655e+00
4,0,0,2.2677229189e+02,2.3296022760e+02,2.2625322611e+02,2.3237429052e+02,7.9754678655e+00,1.0058509138e+01
0,2,1,2.2625322611e+02,2.3237429052e+02,2.2679909567e+02,2.3220360259e+02,1.0058509138e+01,9.2864449569e+00
1,0,5,2.2679909567e+02,2.3220360259e+02,2.2777379727e+02,2.3227295519e+02,9.2864449569e+00,6.9336184475e+00
5,0,1,2.2777379727e+02,2.3227295519e+02,2.2679850612e+02,2.3220424540e+02,6.9336184475e+00,9.2863469561e+00
1,1,3,2.2679850612e+02,2.3220424540e+02,2.2801179093e+02,2.3258966598e+02,9.2863469561e+00,7.8264727236e+00
3,2,2,2.2801179093e+02,2.3258966598e+02,2.2720324909e+02,2.3260075531e+02,7.8264727236e+00,8.4289948054e+00
2,2,3,2.2720324909e+02,2.3260075531e+02,2.2801194022e+02,2.3258904166e+02,8.4289948054e+00,7.8263608042e+00
3,0,7,2.2801194022e+02,2.3258904166e+02,2.2858342110e+02,2.3205434936e+02,7.8263608042e+00,5.7434738447e+00
7,0,3,2.2858342110e+02,2.3205434936e+02,2.2801264073e+02,2.3258826160e+02,5.7434738447e+00,7.8271577704e+00
3,2,2,2.2801264073e+02,2.3258826160e+02,2.2720409148e+02,2.3259879704e+02,7.8271577704e+00,8.4296798522e+00
2,0,6,2.2720409148e+02,2.3259879704e+02,2.2809870944e+02,2.3220424180e+02,8.4296798522e+00,6.0767951381e+00
6,0,2,2.2809870944e+02,2.3220424180e+02,2.2720409114e+02,2.3259893246e+02,6.0767951381e+00,8.4297488789e+00
2,1,0,2.2720409114e+02,2.3259893246e+02,2.2630835899e+02,2.3246954612e+02,8.4297488789e+00,9.8386072586e+00
0,2,1,2.2630835899e+02,2.3246954612e+02,2.2680385057e+02,2.3218389592e+02,9.8386072586e+00,9.0665430777e+00
1,1,3,2.2680385057e+02,2.3218389592e+02,2.2807198045e+02,2.3229550090e+02,9.0665430777e+00,7.6066688452e+00
3,1,1,2.2807198045e+02,2.3229550090e+02,2.2680401085e+02,2.3218462052e+02,7.6066688452e+00,9.0662180971e+00
1,1,3,2.2680401085e+02,2.3218462052e+02,2.2807217693e+02,2.3229581338e+02,9.0662180971e+00,7.6063438646e+00
3,2,2,2.2807217693e+02,2.3229581338e+02,2.2728556718e+02,2.3248318457e+02,7.6063438646e+00,8.2088659464e+00
2,0,6,2.2728556718e+02,2.3248318457e+02,2.2807204636e+02,2.3190226666e+02,8.2088659464e+00,5.8559812323e+00
6,1,4,2.2807204636e+02,2.3190226666e+02,2.2725356375e+02,2.3287886374e+02,5.8559812323e+00,7.3156821992e+00
4,0,0,2.2725356375e+02,2.3287886374e+02,2.2648428894e+02,2.3273406110e+02,7.3156821992e+00,9.3987234714e+00
0,1,2,2.2648428894e+02,2.3273406110e+02,2.2734762382e+02,2.3247212680e+02,9.3987234714e+00,7.9897266445e+00
2,0,6,2.2734762382e+02,2.3247212680e+02,2.2798900878e+02,2.3173412921e+02,7.9897266445e+00,5.6368419304e+00
6,1,4,2.2798900878e+02,2.3173412921e+02,2.2740240229e+02,2.3286530049e+02,5.6368419304e+00,7.0965428973e+00
4,0,0,2.2740240229e+02,2.3286530049e+02,2.2662004616e+02,2.3289119314e+02,7.0965428973e+00,9.1795841695e+00
0,0,4,2.2662004616e+02,2.3289119314e+02,2.2740000606e+02,2.3286555575e+02,9.1795841695e+00,7.0954430082e+00
4,1,6,2.2740000606e+02,2.3286555575e+02,2.2798449177e+02,2.3173539749e+02,7.0954430082e+00,5.6358831748e+00
6,0,2,2.2798449177e+02,2.3173539749e+02,2.2734387213e+02,2.3247413229e+02,5.6358831748e+00,7.9888369156e+00
2,1,0,2.2734387213e+02,2.3247413229e+02,2.2647858778e+02,2.3273938668e+02,7.9888369156e+00,9.3976952953e+00
0,1,2,2.2647858778e+02,2.3273938668e+02,2.2734165289e+02,2.3247656487e+02,9.3976952953e+00,7.9886984684e+00
2,2,3,2.2734165289e+02,2.3247656487e+02,2.2806822298e+02,2.3212129813e+02,7.9886984684e+00,7.3860644673e+00
3,1,1,2.2806822298e+02,2.3212129813e+02,2.2680671936e+02,2.3229056123e+02,7.3860644673e+00,8.8456137192e+00
1,0,5,2.2680671936e+02,2.3229056123e+02,2.2771782901e+02,2.3193738676e+02,8.8456137192e+00,6.4927872098e+00
5,0,1,2.2771782901e+02,2.3193738676e+02,2.2680646045e+02,2.3229139414e+02,6.4927872098e+00,8.8455157184e+00
1,2,0,2.2680646045e+02,2.3229139414e+02,2.2638619929e+02,2.3267990366e+02,8.8455157184e+00,9.6179458595e+00
0,2,1,2.2638619929e+02,2.3267990366e+02,2.2680715494e+02,2.3229272891e+02,9.6179458595e+00,8.8458816786e+00
1,1,3,2.2680715494e+02,2.3229272891e+02,2.2806896389e+02,2.3212406583e+02,8.8458816786e+00,7.3860074461e+00
3,0,7,2.2806896389e+02,2.3212406583e+02,2.2835800864e+02,2.3139678364e+02,7.3860074461e+00,5.3031204866e+00
7,2,6,2.2835800864e+02,2.3139678364e+02,2.2778700233e+02,2.3142177047e+02,5.3031204866e+00,6.0748319031e+00
6,0,2,2.2778700233e+02,2.3142177047e+02,2.2689316062e+02,2.3181821672e+02,6.0748319031e+00,8.4277856439e+00
2,2,3,2.2689316062e+02,2.3181821672e+02,2.2770183700e+02,2.3180552524e+02,8.4277856439e+00,7.8251516428e+00
3,0,7,2.2770183700e+02,2.3180552524e+02,2.2827267092e+02,2.3127014232e+02,7.8251516428e+00,5.7422646833e+00
7,0,3,2.2827267092e+02,2.3127014232e+02,2.2770253656e+02,2.3180474433e+02,5.7422646833e+00,7.8259486090e+00
3,2,2,2.2770253656e+02,2.3180474433e+02,2.2689400064e+02,2.3181625743e+02,7.8259486090e+00,8.4284706908e+00
2,0,6,2.2689400064e+02,2.3181625743e+02,2.2778814086e+02,2.3142062074e+02,8.4284706908e+00,6.0755859767e+00
