Statei,Action,Staten,xcmi,ycmi,xcmn,ycmn,thetai,thetan
24,1,16,2.2524534131e+02,2.2450022162e+02,2.2466253197e+02,2.2384593599e+02,2.1363214531e+00,3.2340117581e+00
16,2,20,2.2466253197e+02,2.2384593599e+02,2.2533933313e+02,2.2465103712e+02,3.2340117581e+00,2.4862147858e+00
20,0,4,2.2533933313e+02,2.2465103712e+02,2.2525900132e+02,2.2421440653e+02,2.4862147858e+00,4.0102319833e+00
4,2,0,2.2525900132e+02,2.2421440653e+02,2.2503523988e+02,2.2332217919e+02,4.0102319833e+00,4.8394959034e+00
0,0,16,2.2503523988e+02,2.2332217919e+02,2.2493294277e+02,2.2378398122e+02,4.8394959034e+00,3.3633477250e+00
16,0,0,2.2493294277e+02,2.2378398122e+02,2.2503514866e+02,2.2332126267e+02,3.3633477250e+00,4.8393159389e+00
0,4,1,2.2503514866e+02,2.2332126267e+02,2.2527813490e+02,2.2358228634e+02,4.8393159389e+00,4.6428681766e+00
1,2,5,2.2527813490e+02,2.2358228634e+02,2.2539945535e+02,2.2470359644e+02,4.6428681766e+00,3.7161576187e+00
5,3,7,2.2539945535e+02,2.2470359644e+02,2.2533475785e+02,2.2555552071e+02,3.7161576187e+00,3.2227036550e+00
7,1,15,2.2533475785e+02,2.2555552071e+02,2.2550586742e+02,2.2641480201e+02,3.2227036550e+00,2.1250229243e+00
15,3,13,2.2550586742e+02,2.2641480201e+02,2.2526792507e+02,2.2550539541e+02,2.1250229243e+00,2.5594861402e+00
13,2,9,2.2526792507e+02,2.2550539541e+02,2.2477666816e+02,2.2464108559e+02,2.5594861402e+00,3.3971843442e+00
9,2,13,2.2477666816e+02,2.2464108559e+02,2.2526834468e+02,2.2550691177e+02,3.3971843442e+00,2.5594751783e+00
13,3,15,2.2526834468e+02,2.2550691177e+02,2.2550753746e+02,2.2641595510e+02,2.5594751783e+00,2.1248166246e+00
15,4,14,2.2550753746e+02,2.2641595510e+02,2.2542818441e+02,2.2594894135e+02,2.1248166246e+00,2.2752064954e+00
