Statei,Action,Staten,xcmi,ycmi,xcmn,ycmn,thetai,thetan
14,2,12,2.2396573181e+02,2.2475632941e+02,2.2443401851e+02,2.2485161898e+02,-1.7935719443e+00,-1.4165002650e+00
12,2,14,2.2443401851e+02,2.2485161898e+02,2.2396585853e+02,2.2475723699e+02,-1.4165002650e+00,-1.7935285384e+00
14,0,6,2.2396585853e+02,2.2475723699e+02,2.2424319055e+02,2.2487661809e+02,-1.7935285384e+00,-9.0707507028e-01
6,1,2,2.2424319055e+02,2.2487661809e+02,2.2454649376e+02,2.2523985415e+02,-9.0707507028e-01,-2.6905519136e-01
2,0,10,2.2454649376e+02,2.2523985415e+02,2.2435089284e+02,2.2503523751e+02,-2.6905519136e-01,-1.1562748565e+00
10,1,14,2.2435089284e+02,2.2503523751e+02,2.2387761374e+02,2.2487163504e+02,-1.1562748565e+00,-1.7967279666e+00
14,2,12,2.2387761374e+02,2.2487163504e+02,2.2434619884e+02,2.2496544622e+02,-1.7967279666e+00,-1.4196562873e+00
12,3,13,2.2434619884e+02,2.2496544622e+02,2.2414072476e+02,2.2489122700e+02,-1.4196562873e+00,-1.5511651327e+00
13,2,15,2.2414072476e+02,2.2489122700e+02,2.2376935886e+02,2.2464714062e+02,-1.5511651327e+00,-1.9208019513e+00
15,3,14,2.2376935886e+02,2.2464714062e+02,2.2394737060e+02,2.2478546527e+02,-1.9208019513e+00,-1.7901163986e+00
14,1,10,2.2394737060e+02,2.2478546527e+02,2.2441973789e+02,2.2495303456e+02,-1.7901163986e+00,-1.1496999025e+00
10,0,2,2.2441973789e+02,2.2495303456e+02,2.2461371606e+02,2.2515799287e+02,-1.1496999025e+00,-2.6246009462e-01
2,3,3,2.2461371606e+02,2.2515799287e+02,2.2449181618e+02,2.2497655481e+02,-2.6246009462e-01,-3.9403222141e-01
3,3,2,2.2449181618e+02,2.2497655481e+02,2.2461357211e+02,2.2515825042e+02,-3.9403222141e-01,-2.6245319059e-01
2,0,10,2.2461357211e+02,2.2515825042e+02,2.2441932632e+02,2.2495234689e+02,-2.6245319059e-01,-1.1496728558e+00
10,1,14,2.2441932632e+02,2.2495234689e+02,2.2394713763e+02,2.2478562342e+02,-1.1496728558e+00,-1.7901259659e+00
14,0,6,2.2394713763e+02,2.2478562342e+02,2.2422406184e+02,2.2490594747e+02,-1.7901259659e+00,-9.0367249772e-01
6,0,14,2.2422406184e+02,2.2490594747e+02,2.2394749783e+02,2.2478614701e+02,-9.0367249772e-01,-1.7900572687e+00
14,2,12,2.2394749783e+02,2.2478614701e+02,2.2441544673e+02,2.2488308186e+02,-1.7900572687e+00,-1.4129855894e+00
12,1,8,2.2441544673e+02,2.2488308186e+02,2.2489746909e+02,2.2499867736e+02,-1.4129855894e+00,-7.8915788434e-01
8,3,9,2.2489746909e+02,2.2499867736e+02,2.2468738636e+02,2.2489403934e+02,-7.8915788434e-01,-9.1433809872e-01
9,0,1,2.2468738636e+02,2.2489403934e+02,2.2487126659e+02,2.2513264046e+02,-9.1433809872e-01,-2.7910276320e-02
1,2,3,2.2487126659e+02,2.2513264046e+02,2.2466286914e+02,2.2470249368e+02,-2.7910276320e-02,-4.0489005356e-01
3,3,2,2.2466286914e+02,2.2470249368e+02,2.2478659067e+02,2.2488285661e+02,-4.0489005356e-01,-2.7331102274e-01
2,0,10,2.2478659067e+02,2.2488285661e+02,2.2459012071e+02,2.2467907426e+02,-2.7331102274e-01,-1.1605306879e+00
10,0,2,2.2459012071e+02,2.2467907426e+02,2.2478630732e+02,2.2488191966e+02,-1.1605306879e+00,-2.7329088007e-01
2,1,6,2.2478630732e+02,2.2488191966e+02,2.2448133628e+02,2.2451948523e+02,-2.7329088007e-01,-9.1136460360e-01
6,0,14,2.2448133628e+02,2.2451948523e+02,2.2420385894e+02,2.2440181565e+02,-9.1136460360e-01,-1.7977493746e+00
14,3,15,2.2420385894e+02,2.2440181565e+02,2.2402437102e+02,2.2426505305e+02,-1.7977493746e+00,-1.9284998894e+00
15,3,14,2.2402437102e+02,2.2426505305e+02,2.2420344228e+02,2.2440200329e+02,-1.9284998894e+00,-1.7978143367e+00
14,2,12,2.2420344228e+02,2.2440200329e+02,2.2467212902e+02,2.2449530536e+02,-1.7978143367e+00,-1.4207426573e+00
12,0,4,2.2467212902e+02,2.2449530536e+02,2.2493319105e+02,2.2459629455e+02,-1.4207426573e+00,-5.3997251026e-01
4,3,5,2.2493319105e+02,2.2459629455e+02,2.2474770221e+02,2.2448105892e+02,-5.3997251026e-01,-6.6552151144e-01
5,1,1,2.2474770221e+02,2.2448105892e+02,2.2502399292e+02,2.2489910377e+02,-6.6552151144e-01,-2.5094694450e-02
1,3,0,2.2502399292e+02,2.2489910377e+02,2.2520111799e+02,2.2503857912e+02,-2.5094694450e-02,1.0558411593e-01
0,0,8,2.2520111799e+02,2.2503857912e+02,2.2500491221e+02,2.2483635267e+02,1.0558411593e-01,-7.7283983797e-01
8,0,0,2.2500491221e+02,2.2483635267e+02,2.2520072135e+02,2.2503816017e+02,-7.7283983797e-01,1.0563510351e-01
0,1,4,2.2520072135e+02,2.2503816017e+02,2.2485744397e+02,2.2471544024e+02,1.0563510351e-01,-5.2340244029e-01
4,0,12,2.2485744397e+02,2.2471544024e+02,2.2459851136e+02,2.2460985352e+02,-5.2340244029e-01,-1.4042189921e+00
12,0,4,2.2459851136e+02,2.2460985352e+02,2.2485786911e+02,2.2471514243e+02,-1.4042189921e+00,-5.2344884499e-01
4,1,0,2.2485786911e+02,2.2471514243e+02,2.2520044506e+02,2.2503823271e+02,-5.2344884499e-01,1.0560306433e-01
0,3,1,2.2520044506e+02,2.2503823271e+02,2.2502329112e+02,2.2489915329e+02,1.0560306433e-01,-2.5054344510e-02
1,0,9,2.2502329112e+02,2.2489915329e+02,2.2483949920e+02,2.2465932109e+02,-2.5054344510e-02,-9.1149283015e-01
9,2,11,2.2483949920e+02,2.2465932109e+02,2.2454677877e+02,2.2433507589e+02,-9.1149283015e-01,-1.2746982381e+00
11,0,3,2.2454677877e+02,2.2433507589e+02,2.2470803972e+02,2.2456333778e+02,-1.2746982381e+00,-3.9388428386e-01
3,0,11,2.2470803972e+02,2.2456333778e+02,2.2454693334e+02,2.2433441147e+02,-3.9388428386e-01,-1.2746242601e+00
11,1,15,2.2454693334e+02,2.2433441147e+02,2.2415533508e+02,2.2407372672e+02,-1.2746242601e+00,-1.9036775159e+00
15,1,11,2.2415533508e+02,2.2407372672e+02,2.2454709871e+02,2.2433514519e+02,-1.9036775159e+00,-1.2747083320e+00
11,1,15,2.2454709871e+02,2.2433514519e+02,2.2415547853e+02,2.2407449335e+02,-1.2747083320e+00,-1.9037615878e+00
15,1,11,2.2415547853e+02,2.2407449335e+02,2.2454726414e+02,2.2433587889e+02,-1.9037615878e+00,-1.2747924039e+00
11,0,3,2.2454726414e+02,2.2433587889e+02,2.2470854658e+02,2.2456412559e+02,-1.2747924039e+00,-3.9397844971e-01
3,2,1,2.2470854658e+02,2.2456412559e+02,2.2491135301e+02,2.2499643210e+02,-3.9397844971e-01,-1.6953436620e-02
1,3,0,2.2491135301e+02,2.2499643210e+02,2.2508733672e+02,2.2513734483e+02,-1.6953436620e-02,1.1372537376e-01
0,2,2,2.2508733672e+02,2.2513734483e+02,2.2476200872e+02,2.2483418090e+02,1.1372537376e-01,-2.5590426264e-01
2,2,0,2.2476200872e+02,2.2483418090e+02,2.2508659568e+02,2.2513769707e+02,-2.5590426264e-01,1.1377077082e-01
0,1,4,2.2508659568e+02,2.2513769707e+02,2.2474595517e+02,2.2481219505e+02,1.1377077082e-01,-5.1526677298e-01
4,0,12,2.2474595517e+02,2.2481219505e+02,2.2448789014e+02,2.2470450526e+02,-5.1526677298e-01,-1.3960833248e+00
12,0,4,2.2448789014e+02,2.2470450526e+02,2.2474638272e+02,2.2481190071e+02,-1.3960833248e+00,-5.1531317768e-01
4,0,12,2.2474638272e+02,2.2481190071e+02,2.2448831269e+02,2.2470422289e+02,-5.1531317768e-01,-1.3961297295e+00
12,3,13,2.2448831269e+02,2.2470422289e+02,2.2428464143e+02,2.2462519057e+02,-1.3961297295e+00,-1.5276385749e+00
13,2,15,2.2428464143e+02,2.2462519057e+02,2.2391912029e+02,2.2437243558e+02,-1.5276385749e+00,-1.8972753935e+00
15,3,14,2.2391912029e+02,2.2437243558e+02,2.2409382876e+02,2.2451490956e+02,-1.8972753935e+00,-1.7665898407e+00
14,3,15,2.2409382876e+02,2.2451490956e+02,2.2391868873e+02,2.2437262150e+02,-1.7665898407e+00,-1.8973403555e+00
15,2,13,2.2391868873e+02,2.2437262150e+02,2.2428374576e+02,2.2462635471e+02,-1.8973403555e+00,-1.5277558618e+00
13,3,12,2.2428374576e+02,2.2462635471e+02,2.2448751570e+02,2.2470581793e+02,-1.5277558618e+00,-1.3961719717e+00
12,1,8,2.2448751570e+02,2.2470581793e+02,2.2496752644e+02,2.2482950124e+02,-1.3961719717e+00,-7.7234426662e-01
8,2,10,2.2496752644e+02,2.2482950124e+02,2.2455085848e+02,2.2464428384e+02,-7.7234426662e-01,-1.1327923307e+00
10,2,8,2.2455085848e+02,2.2464428384e+02,2.2496740755e+02,2.2482913140e+02,-1.1327923307e+00,-7.7232635008e-01
8,2,10,2.2496740755e+02,2.2482913140e+02,2.2455074291e+02,2.2464390653e+02,-7.7232635008e-01,-1.1327744142e+00
10,2,8,2.2455074291e+02,2.2464390653e+02,2.2496728866e+02,2.2482876155e+02,-1.1327744142e+00,-7.7230843354e-01
8,0,0,2.2496728866e+02,2.2482876155e+02,2.2516299053e+02,2.2503067308e+02,-7.7230843354e-01,1.0616650794e-01
0,3,1,2.2516299053e+02,2.2503067308e+02,2.2498591497e+02,2.2489149388e+02,1.0616650794e-01,-2.4490900900e-02
1,3,0,2.2498591497e+02,2.2489149388e+02,2.2516295580e+02,2.2503107614e+02,-2.4490900900e-02,1.0618790948e-01
0,3,1,2.2516295580e+02,2.2503107614e+02,2.2498588323e+02,2.2489189315e+02,1.0618790948e-01,-2.4469499360e-02
1,2,3,2.2498588323e+02,2.2489189315e+02,2.2477896705e+02,2.2446103187e+02,-2.4469499360e-02,-4.0144927660e-01
3,3,2,2.2477896705e+02,2.2446103187e+02,2.2490206726e+02,2.2464181942e+02,-4.0144927660e-01,-2.6987024578e-01
2,3,3,2.2490206726e+02,2.2464181942e+02,2.2477882626e+02,2.2446128963e+02,-2.6987024578e-01,-4.0144237257e-01
3,2,1,2.2477882626e+02,2.2446128963e+02,2.2498485372e+02,2.2489207038e+02,-4.0144237257e-01,-2.4417359480e-02
1,3,0,2.2498485372e+02,2.2489207038e+02,2.2516188427e+02,2.2503166567e+02,-2.4417359480e-02,1.0626145090e-01
0,2,2,2.2516188427e+02,2.2503166567e+02,2.2483430256e+02,2.2473093838e+02,1.0626145090e-01,-2.6336818550e-01
2,2,0,2.2483430256e+02,2.2473093838e+02,2.2516114588e+02,2.2503202342e+02,-2.6336818550e-01,1.0630684796e-01
0,2,2,2.2516114588e+02,2.2503202342e+02,2.2483357782e+02,2.2473128126e+02,1.0630684796e-01,-2.6332278844e-01
2,2,0,2.2483357782e+02,2.2473128126e+02,2.2516040747e+02,2.2503238114e+02,-2.6332278844e-01,1.0635224502e-01
