Statei,Action,Staten,xcmi,ycmi,xcmn,ycmn,thetai,thetan
2,1,6,2.2494722312e+02,2.2490839795e+02,2.2496507091e+02,2.2459755950e+02,3.3341723386e-01,-9.1435051915e-02
6,2,4,2.2496507091e+02,2.2459755950e+02,2.2502649458e+02,2.2487942783e+02,-9.1435051915e-02,1.5143691099e-01
4,0,12,2.2502649458e+02,2.2487942783e+02,2.2497099283e+02,2.2470331530e+02,1.5143691099e-01,-4.3890526134e-01
12,3,13,2.2497099283e+02,2.2470331530e+02,2.2492485616e+02,2.2456772792e+02,-4.3890526134e-01,-5.2398156999e-01
13,0,5,2.2492485616e+02,2.2456772792e+02,2.2496157452e+02,2.2474950602e+02,-5.2398156999e-01,6.8293669966e-02
5,2,7,2.2496157452e+02,2.2474950602e+02,2.2498952900e+02,2.2445593833e+02,6.8293669966e-02,-1.7382256688e-01
7,0,15,2.2498952900e+02,2.2445593833e+02,2.2495771955e+02,2.2427353720e+02,-1.7382256688e-01,-7.6358940959e-01
15,3,14,2.2495771955e+02,2.2427353720e+02,2.2497191383e+02,2.2441840829e+02,-7.6358940959e-01,-6.7881010160e-01
14,3,15,2.2497191383e+02,2.2441840829e+02,2.2495741985e+02,2.2427373820e+02,-6.7881010160e-01,-7.6357306742e-01
15,0,7,2.2495741985e+02,2.2427373820e+02,2.2498946609e+02,2.2445663198e+02,-7.6357306742e-01,-1.7385951065e-01
7,3,6,2.2498946609e+02,2.2445663198e+02,2.2498167302e+02,2.2460450159e+02,-1.7385951065e-01,-9.0660085695e-02
6,0,14,2.2498167302e+02,2.2460450159e+02,2.2492946350e+02,2.2442045134e+02,-9.0660085695e-02,-6.8266180212e-01
14,0,6,2.2492946350e+02,2.2442045134e+02,2.2498198120e+02,2.2460453955e+02,-6.8266180212e-01,-9.0584790965e-02
6,0,14,2.2498198120e+02,2.2460453955e+02,2.2492978553e+02,2.2442048538e+02,-9.0584790965e-02,-6.8258650739e-01
14,0,6,2.2492978553e+02,2.2442048538e+02,2.2498228937e+02,2.2460457754e+02,-6.8258650739e-01,-9.0509496235e-02
6,2,4,2.2498228937e+02,2.2460457754e+02,2.2504345213e+02,2.2488650261e+02,-9.0509496235e-02,1.5236246667e-01
