Statei,Action,Staten,xcmi,ycmi,xcmn,ycmn,thetai,thetan
12,1,8,2.2437960856e+02,2.2497981879e+02,2.2463556799e+02,2.2569821292e+02,-5.7341462140e-01,3.3949479040e-01
8,2,10,2.2463556799e+02,2.2569821292e+02,2.2451841176e+02,2.2499462976e+02,3.3949479040e-01,-1.9174947380e-01
10,0,2,2.2451841176e+02,2.2499462976e+02,2.2435852909e+02,2.2540169595e+02,-1.9174947380e-01,1.1348388518e+00
2,3,3,2.2435852909e+02,2.2540169595e+02,2.2453342091e+02,2.2511710512e+02,1.1348388518e+00,9.2442589850e-01
3,0,11,2.2453342091e+02,2.2511710512e+02,2.2474921744e+02,2.2475382249e+02,9.2442589850e-01,-3.8085419620e-01
11,2,9,2.2474921744e+02,2.2475382249e+02,2.2448856225e+02,2.2536546819e+02,-3.8085419620e-01,1.6004869758e-01
9,0,1,2.2448856225e+02,2.2536546819e+02,2.2425687819e+02,2.2580055167e+02,1.6004869758e-01,1.4837922482e+00
1,3,0,2.2425687819e+02,2.2580055167e+02,2.2420880509e+02,2.2614913304e+02,1.4837922482e+00,1.6940970191e+00
0,3,1,2.2420880509e+02,2.2614913304e+02,2.2425689001e+02,2.2580178788e+02,1.6940970191e+00,1.4840103485e+00
1,0,9,2.2425689001e+02,2.2580178788e+02,2.2448873073e+02,2.2536544162e+02,1.4840103485e+00,1.6029353271e-01
9,3,8,2.2448873073e+02,2.2536544162e+02,2.2451800953e+02,2.2575311111e+02,1.6029353271e-01,3.4966311535e-01
8,0,0,2.2451800953e+02,2.2575311111e+02,2.2435949297e+02,2.2615019762e+02,3.4966311535e-01,1.6431000990e+00
0,0,8,2.2435949297e+02,2.2615019762e+02,2.2451733358e+02,2.2575343026e+02,1.6431000990e+00,3.4949618645e-01
8,0,0,2.2451733358e+02,2.2575343026e+02,2.2435888331e+02,2.2615054324e+02,3.4949618645e-01,1.6429331701e+00
0,0,8,2.2435888331e+02,2.2615054324e+02,2.2451665768e+02,2.2575374953e+02,1.6429331701e+00,3.4932925755e-01
8,2,10,2.2451665768e+02,2.2575374953e+02,2.2440642637e+02,2.2504904824e+02,3.4932925755e-01,-1.8191500665e-01
10,3,11,2.2440642637e+02,2.2504904824e+02,2.2451335268e+02,2.2472660383e+02,-1.8191500665e-01,-3.7243715409e-01
11,0,3,2.2451335268e+02,2.2472660383e+02,2.2429512053e+02,2.2508845726e+02,-3.7243715409e-01,9.3277167571e-01
3,3,2,2.2429512053e+02,2.2508845726e+02,2.2411760268e+02,2.2537113728e+02,9.3277167571e-01,1.1430970187e+00
2,2,0,2.2411760268e+02,2.2537113728e+02,2.2392668257e+02,2.2601517255e+02,1.1430970187e+00,1.7070914919e+00
0,3,1,2.2392668257e+02,2.2601517255e+02,2.2397927686e+02,2.2566848154e+02,1.7070914919e+00,1.4970048213e+00
1,3,0,2.2397927686e+02,2.2566848154e+02,2.2392660244e+02,2.2601639734e+02,1.4970048213e+00,1.7073095922e+00
