Statei,Action,Staten,xcmi,ycmi,xcmn,ycmn,thetai,thetan
259,5,267,2.2500000000e+02,2.2500000000e+02,2.2440051873e+02,2.2425545630e+02,0.0000000000e+00,-3.3118417503e-01
267,0,11,2.2440051873e+02,2.2425545630e+02,2.2447135847e+02,2.2452365721e+02,-3.3118417503e-01,5.0055294980e-01
11,3,43,2.2447135847e+02,2.2452365721e+02,2.2415989346e+02,2.2365614312e+02,5.0055294980e-01,-6.2005585240e-02
43,3,11,2.2415989346e+02,2.2365614312e+02,2.2447201404e+02,2.2451829963e+02,-6.2005585240e-02,5.0129339412e-01
11,7,9,2.2447201404e+02,2.2451829963e+02,2.2472081869e+02,2.2479083590e+02,5.0129339412e-01,6.3435010152e-01
9,3,41,2.2472081869e+02,2.2479083590e+02,2.2428413343e+02,2.2404925160e+02,6.3435010152e-01,6.4391940890e-02
41,5,33,2.2428413343e+02,2.2404925160e+02,2.2494982928e+02,2.2445603314e+02,6.4391940890e-02,3.7814880026e-01
33,2,97,2.2494982928e+02,2.2445603314e+02,2.2452890569e+02,2.2402806929e+02,3.7814880026e-01,-2.6193177637e-01
97,4,113,2.2452890569e+02,2.2402806929e+02,2.2372460986e+02,2.2378733870e+02,-2.6193177637e-01,-6.7591798733e-01
113,7,115,2.2372460986e+02,2.2378733870e+02,2.2337748427e+02,2.2358663856e+02,-6.7591798733e-01,-7.9344859035e-01
115,6,119,2.2337748427e+02,2.2358663856e+02,2.2301516910e+02,2.2310597362e+02,-7.9344859035e-01,-9.9746914321e-01
119,8,118,2.2301516910e+02,2.2310597362e+02,2.2308960654e+02,2.2326925533e+02,-9.9746914321e-01,-9.6314529223e-01
118,8,119,2.2308960654e+02,2.2326925533e+02,2.2301428374e+02,2.2310967969e+02,-9.6314529223e-01,-9.9734279847e-01
119,1,247,2.2301428374e+02,2.2310967969e+02,2.2258454798e+02,2.2286811832e+02,-9.9734279847e-01,-1.7357122355e+00
247,6,243,2.2258454798e+02,2.2286811832e+02,2.2300477058e+02,2.2324774098e+02,-1.7357122355e+00,-1.5223276485e+00
