Statei,Action,Staten,xcmi,ycmi,xcmn,ycmn,thetai,thetan
4,0,0,2.2500000000e+02,2.2500000000e+02,2.2498094970e+02,2.2526685391e+02,0.0000000000e+00,8.1873207923e-01
0,1,2,2.2498094970e+02,2.2526685391e+02,2.2503289803e+02,2.2489514817e+02,8.1873207923e-01,3.2505356366e-01
2,0,6,2.2503289803e+02,2.2489514817e+02,2.2500861958e+02,2.2462403434e+02,3.2505356366e-01,-4.9976205019e-01
6,1,4,2.2500861958e+02,2.2462403434e+02,2.2512954128e+02,2.2499888367e+02,-4.9976205019e-01,-5.3458647300e-03
4,1,6,2.2512954128e+02,2.2499888367e+02,2.2500850691e+02,2.2462399982e+02,-5.3458647300e-03,-4.9980926452e-01
6,2,7,2.2500850691e+02,2.2462399982e+02,2.2500020905e+02,2.2440279668e+02,-4.9980926452e-01,-6.7860608481e-01
7,0,3,2.2500020905e+02,2.2440279668e+02,2.2498212247e+02,2.2467004067e+02,-6.7860608481e-01,1.4006439968e-01
3,2,2,2.2498212247e+02,2.2467004067e+02,2.2493619581e+02,2.2488309060e+02,1.4006439968e-01,3.1520380633e-01
2,0,6,2.2493619581e+02,2.2488309060e+02,2.2490924817e+02,2.2461222905e+02,3.1520380633e-01,-5.0961180752e-01
6,0,2,2.2490924817e+02,2.2461222905e+02,2.2493669043e+02,2.2488337578e+02,-5.0961180752e-01,3.1510822543e-01
2,0,6,2.2493669043e+02,2.2488337578e+02,2.2490971691e+02,2.2461251681e+02,3.1510822543e-01,-5.0970738842e-01
6,2,7,2.2490971691e+02,2.2461251681e+02,2.2489923000e+02,2.2439140664e+02,-5.0970738842e-01,-6.8850420871e-01
7,1,5,2.2489923000e+02,2.2439140664e+02,2.2490292807e+02,2.2476671681e+02,-6.8850420871e-01,-1.9500934038e-01
5,2,4,2.2490292807e+02,2.2476671681e+02,2.2492269242e+02,2.2498392091e+02,-1.9500934038e-01,-1.9819771330e-02
4,2,5,2.2492269242e+02,2.2498392091e+02,2.2490260862e+02,2.2476699292e+02,-1.9819771330e-02,-1.9495681288e-01
