Statei,Action,Staten,xcmi,ycmi,xcmn,ycmn,thetai,thetan
4,0,0,2.2500000000e+02,2.2500000000e+02,2.2499578183e+02,2.2513141635e+02,0.0000000000e+00,4.1305108918e-01
0,1,2,2.2499578183e+02,2.2513141635e+02,2.2500945352e+02,2.2494721029e+02,4.1305108918e-01,1.6571721215e-01
2,0,6,2.2500945352e+02,2.2494721029e+02,2.2500322163e+02,2.2481500995e+02,1.6571721215e-01,-2.4802261577e-01
6,1,4,2.2500322163e+02,2.2481500995e+02,2.2503537604e+02,2.2499947441e+02,-2.4802261577e-01,-6.7292344000e-04
4,1,6,2.2503537604e+02,2.2499947441e+02,2.2500321112e+02,2.2481540092e+02,-6.7292344000e-04,-2.4809674984e-01
6,2,7,2.2500321112e+02,2.2481540092e+02,2.2500056540e+02,2.2470959879e+02,-2.4809674984e-01,-3.3522909633e-01
7,0,3,2.2500056540e+02,2.2470959879e+02,2.2499470715e+02,2.2484093518e+02,-3.3522909633e-01,7.7869630541e-02
3,2,2,2.2499470715e+02,2.2484093518e+02,2.2498214037e+02,2.2494546332e+02,7.7869630541e-02,1.6456488839e-01
2,0,6,2.2498214037e+02,2.2494546332e+02,2.2497575614e+02,2.2481327025e+02,1.6456488839e-01,-2.4917493953e-01
6,0,2,2.2497575614e+02,2.2481327025e+02,2.2498239317e+02,2.2494550651e+02,-2.4917493953e-01,1.6452369159e-01
2,0,6,2.2498239317e+02,2.2494550651e+02,2.2497600350e+02,2.2481331371e+02,1.6452369159e-01,-2.4921613633e-01
6,2,7,2.2497600350e+02,2.2481331371e+02,2.2497323935e+02,2.2470751461e+02,-2.4921613633e-01,-3.3634848282e-01
7,1,5,2.2497323935e+02,2.2470751461e+02,2.2497277895e+02,2.2489182780e+02,-3.3634848282e-01,-8.8977905568e-02
5,2,4,2.2497277895e+02,2.2489182780e+02,2.2497731017e+02,2.2499698292e+02,-8.8977905568e-02,-2.2871857980e-03
4,2,5,2.2497731017e+02,2.2499698292e+02,2.2497256277e+02,2.2489191428e+02,-2.2871857980e-03,-8.8994482054e-02
5,0,1,2.2497256277e+02,2.2489191428e+02,2.2495621136e+02,2.2502311005e+02,-8.8994482054e-02,3.2471591172e-01
1,1,3,2.2495621136e+02,2.2502311005e+02,2.2500244120e+02,2.2484173939e+02,3.2471591172e-01,7.7339990056e-02
3,1,1,2.2500244120e+02,2.2484173939e+02,2.2495628976e+02,2.2502311319e+02,7.7339990056e-02,3.2472746416e-01
1,1,3,2.2495628976e+02,2.2502311319e+02,2.2500252169e+02,2.2484174307e+02,3.2472746416e-01,7.7351542496e-02
3,1,1,2.2500252169e+02,2.2484174307e+02,2.2495636816e+02,2.2502311634e+02,7.7351542496e-02,3.2473901660e-01
1,0,5,2.2495636816e+02,2.2502311634e+02,2.2497294489e+02,2.2489178313e+02,3.2473901660e-01,-8.8991038254e-02
5,1,7,2.2497294489e+02,2.2489178313e+02,2.2497330360e+02,2.2470735332e+02,-8.8991038254e-02,-3.3623459677e-01
7,0,3,2.2497330360e+02,2.2470735332e+02,2.2496757741e+02,2.2483869554e+02,-3.3623459677e-01,7.6864130096e-02
3,0,7,2.2496757741e+02,2.2483869554e+02,2.2497343999e+02,2.2470708442e+02,7.6864130096e-02,-3.3610658789e-01
7,1,5,2.2497343999e+02,2.2470708442e+02,2.2497293501e+02,2.2489139750e+02,-3.3610658789e-01,-8.8736010644e-02
5,2,4,2.2497293501e+02,2.2489139750e+02,2.2497744079e+02,2.2499655371e+02,-8.8736010644e-02,-2.0452908740e-03
4,0,0,2.2497744079e+02,2.2499655371e+02,2.2497349141e+02,2.2512797842e+02,-2.0452908740e-03,4.1100579831e-01
0,2,1,2.2497349141e+02,2.2512797842e+02,2.2498389431e+02,2.2502250057e+02,4.1100579831e-01,3.2381068867e-01
1,0,5,2.2498389431e+02,2.2502250057e+02,2.2500034911e+02,2.2489115203e+02,3.2381068867e-01,-8.9919366183e-02
5,1,7,2.2500034911e+02,2.2489115203e+02,2.2500053661e+02,2.2470672197e+02,-8.9919366183e-02,-3.3716292470e-01
7,1,5,2.2500053661e+02,2.2470672197e+02,2.2500022632e+02,2.2489103548e+02,-3.3716292470e-01,-8.9792347453e-02
5,2,4,2.2500022632e+02,2.2489103548e+02,2.2500484318e+02,2.2499618687e+02,-8.9792347453e-02,-3.1016276830e-03
