Statei,Action,Staten,xcmi,ycmi,xcmn,ycmn,thetai,thetan
7,0,3,2.2500000000e+02,2.2500000000e+02,2.2495126008e+02,2.2512209827e+02,0.0000000000e+00,4.1309872687e-01
3,1,1,2.2495126008e+02,2.2512209827e+02,2.2484792565e+02,2.2527813803e+02,4.1309872687e-01,6.6048620097e-01
1,0,5,2.2484792565e+02,2.2527813803e+02,2.2490684778e+02,2.2515959950e+02,6.6048620097e-01,2.4675614612e-01
5,1,7,2.2490684778e+02,2.2515959950e+02,2.2496795142e+02,2.2498558563e+02,2.4675614612e-01,-4.8741240000e-04
7,1,5,2.2496795142e+02,2.2498558563e+02,2.2490677039e+02,2.2515944893e+02,-4.8741240000e-04,2.4688316485e-01
5,2,4,2.2490677039e+02,2.2515944893e+02,2.2487639117e+02,2.2526022211e+02,2.4688316485e-01,3.3357388462e-01
4,0,0,2.2487639117e+02,2.2526022211e+02,2.2482937691e+02,2.2538301343e+02,3.3357388462e-01,7.4662497380e-01
0,2,1,2.2482937691e+02,2.2538301343e+02,2.2487393893e+02,2.2528684680e+02,7.4662497380e-01,6.5942986416e-01
1,0,5,2.2487393893e+02,2.2528684680e+02,2.2493273581e+02,2.2516824609e+02,6.5942986416e-01,2.4569980931e-01
5,0,1,2.2493273581e+02,2.2516824609e+02,2.2487419649e+02,2.2528679078e+02,2.4569980931e-01,6.5941020308e-01
1,0,5,2.2487419649e+02,2.2528679078e+02,2.2493299104e+02,2.2516818892e+02,6.5941020308e-01,2.4568014823e-01
5,2,4,2.2493299104e+02,2.2516818892e+02,2.2490273308e+02,2.2526899858e+02,2.4568014823e-01,3.3237086800e-01
4,1,6,2.2490273308e+02,2.2526899858e+02,2.2493251308e+02,2.2508452424e+02,3.3237086800e-01,8.4947041601e-02
6,2,7,2.2493251308e+02,2.2508452424e+02,2.2496460167e+02,2.2498367081e+02,8.4947041601e-02,-2.1853048880e-03
7,2,6,2.2496460167e+02,2.2498367081e+02,2.2493229551e+02,2.2508442679e+02,-2.1853048880e-03,8.5006672673e-02
6,0,2,2.2493229551e+02,2.2508442679e+02,2.2489519239e+02,2.2521152454e+02,8.5006672673e-02,4.9870530379e-01
2,1,0,2.2489519239e+02,2.2521152454e+02,2.2482201728e+02,2.2538108016e+02,4.9870530379e-01,7.4604909388e-01
0,1,2,2.2482201728e+02,2.2538108016e+02,2.2489515082e+02,2.2521146213e+02,7.4604909388e-01,4.9871521685e-01
2,1,0,2.2489515082e+02,2.2521146213e+02,2.2482197404e+02,2.2538101702e+02,4.9871521685e-01,7.4605900694e-01
0,1,2,2.2482197404e+02,2.2538101702e+02,2.2489510926e+02,2.2521139972e+02,7.4605900694e-01,4.9872512991e-01
2,0,6,2.2489510926e+02,2.2521139972e+02,2.2493243432e+02,2.2508442490e+02,4.9872512991e-01,8.4985301993e-02
6,1,4,2.2493243432e+02,2.2508442490e+02,2.2490252320e+02,2.2526926636e+02,8.4985301993e-02,3.3233499432e-01
4,0,0,2.2490252320e+02,2.2526926636e+02,2.2485566110e+02,2.2539211584e+02,3.3233499432e-01,7.4538608350e-01
0,0,4,2.2485566110e+02,2.2539211584e+02,2.2490282045e+02,2.2526904080e+02,7.4538608350e-01,3.3235953879e-01
4,1,6,2.2490282045e+02,2.2526904080e+02,2.2493259836e+02,2.2508456612e+02,3.3235953879e-01,8.4935712393e-02
6,2,7,2.2493259836e+02,2.2508456612e+02,2.2496468582e+02,2.2498371233e+02,8.4935712393e-02,-2.1966340960e-03
7,0,3,2.2496468582e+02,2.2498371233e+02,2.2491621422e+02,2.2510591737e+02,-2.1966340960e-03,4.1090209277e-01
3,2,2,2.2491621422e+02,2.2510591737e+02,2.2487016658e+02,2.2520059403e+02,4.1090209277e-01,4.9759735062e-01
2,0,6,2.2487016658e+02,2.2520059403e+02,2.2490734842e+02,2.2507357720e+02,4.9759735062e-01,8.3857522704e-02
6,1,4,2.2490734842e+02,2.2507357720e+02,2.2487764578e+02,2.2525845228e+02,8.3857522704e-02,3.3120721503e-01
4,1,6,2.2487764578e+02,2.2525845228e+02,2.2490721110e+02,2.2507394341e+02,3.3120721503e-01,8.3783388634e-02
