Statei,Action,Staten,xcmi,ycmi,xcmn,ycmn,thetai,thetan
16,1,24,2.2715790133e+02,2.2408398352e+02,2.2681345014e+02,2.2379207616e+02,-2.5430058735e-01,-8.4621949707e-01
24,2,28,2.2681345014e+02,2.2379207616e+02,2.2634155382e+02,2.2354324108e+02,-8.4621949707e-01,-1.2666366977e+00
28,0,12,2.2634155382e+02,2.2354324108e+02,2.2654446445e+02,2.2369613148e+02,-1.2666366977e+00,-4.9698521062e-01
12,2,8,2.2654446445e+02,2.2369613148e+02,2.2689715505e+02,2.2403160208e+02,-4.9698521062e-01,-8.6706949445e-02
8,0,24,2.2689715505e+02,2.2403160208e+02,2.2673282596e+02,2.2387228661e+02,-8.6706949445e-02,-8.5010335178e-01
24,0,8,2.2673282596e+02,2.2387228661e+02,2.2689733942e+02,2.2403111155e+02,-8.5010335178e-01,-8.6673294975e-02
8,4,9,2.2689733942e+02,2.2403111155e+02,2.2676517654e+02,2.2389501193e+02,-8.6673294975e-02,-1.6484013327e-01
9,2,13,2.2676517654e+02,2.2389501193e+02,2.2651051658e+02,2.2348063054e+02,-1.6484013327e-01,-5.8466193676e-01
13,3,15,2.2651051658e+02,2.2348063054e+02,2.2637256389e+02,2.2308461858e+02,-5.8466193676e-01,-8.1664374898e-01
15,1,7,2.2637256389e+02,2.2308461858e+02,2.2646388965e+02,2.2352696070e+02,-8.1664374898e-01,-2.2479277831e-01
7,3,5,2.2646388965e+02,2.2352696070e+02,2.2650759723e+02,2.2393583230e+02,-2.2479277831e-01,1.4176448954e-02
5,2,1,2.2650759723e+02,2.2393583230e+02,2.2662315439e+02,2.2445046492e+02,1.4176448954e-02,4.4357736626e-01
1,2,5,2.2662315439e+02,2.2445046492e+02,2.2650613925e+02,2.2393541320e+02,4.4357736626e-01,1.4205787544e-02
5,3,7,2.2650613925e+02,2.2393541320e+02,2.2646258930e+02,2.2352647259e+02,1.4205787544e-02,-2.2477353949e-01
7,4,6,2.2646258930e+02,2.2352647259e+02,2.2649296444e+02,2.2371613012e+02,-2.2477353949e-01,-1.4385611683e-01
6,2,2,2.2649296444e+02,2.2371613012e+02,2.2659002316e+02,2.2420751342e+02,-1.4385611683e-01,2.8588663360e-01
2,4,3,2.2659002316e+02,2.2420751342e+02,2.2655010017e+02,2.2403441769e+02,2.8588663360e-01,1.9945692163e-01
3,1,11,2.2655010017e+02,2.2403441769e+02,2.2651052289e+02,2.2357240138e+02,1.9945692163e-01,-4.0408794378e-01
11,2,15,2.2651052289e+02,2.2357240138e+02,2.2636597580e+02,2.2308371796e+02,-4.0408794378e-01,-8.1374471681e-01
15,3,13,2.2636597580e+02,2.2308371796e+02,2.2650267748e+02,2.2348071100e+02,-8.1374471681e-01,-5.8178655437e-01
